node_id,node_type,graph_view,node_label,source_dataset,source_column,source_value,session_id,row_count,degraded_count,degradation_fraction
warehouse_measurement:session:s042_00190:f782d05f9fc7,session,warehouse_measurement,S042_00190,synnetqos,session_id,S042_00190,S042_00190,10,9,0.9
warehouse_measurement:session:s042_00191:ac932b3b619b,session,warehouse_measurement,S042_00191,synnetqos,session_id,S042_00191,S042_00191,10,6,0.6
warehouse_measurement:session:s042_00192:552b3d4f39c0,session,warehouse_measurement,S042_00192,synnetqos,session_id,S042_00192,S042_00192,10,5,0.5
warehouse_measurement:session:s042_00193:72baeb7ff285,session,warehouse_measurement,S042_00193,synnetqos,session_id,S042_00193,S042_00193,10,7,0.7
warehouse_measurement:session:s042_00194:05625e025fb1,session,warehouse_measurement,S042_00194,synnetqos,session_id,S042_00194,S042_00194,10,4,0.4
warehouse_measurement:session:s042_00195:5cbd7cfe2c4f,session,warehouse_measurement,S042_00195,synnetqos,session_id,S042_00195,S042_00195,10,5,0.5
warehouse_measurement:session:s042_00196:1aaa2a4c6d79,session,warehouse_measurement,S042_00196,synnetqos,session_id,S042_00196,S042_00196,10,9,0.9
warehouse_measurement:session:s042_00197:2a93fb960cd6,session,warehouse_measurement,S042_00197,synnetqos,session_id,S042_00197,S042_00197,10,5,0.5
warehouse_measurement:session:s042_00198:a1ed45bbc037,session,warehouse_measurement,S042_00198,synnetqos,session_id,S042_00198,S042_00198,10,5,0.5
warehouse_measurement:session:s042_00199:011c97647a6e,session,warehouse_measurement,S042_00199,synnetqos,session_id,S042_00199,S042_00199,10,10,1.0
warehouse_measurement:session:s042_00200:b73a50475426,session,warehouse_measurement,S042_00200,synnetqos,session_id,S042_00200,S042_00200,10,4,0.4
warehouse_measurement:session:s042_00201:a4de60007a48,session,warehouse_measurement,S042_00201,synnetqos,session_id,S042_00201,S042_00201,10,3,0.3
warehouse_measurement:session:s042_00202:0b94c66db3a5,session,warehouse_measurement,S042_00202,synnetqos,session_id,S042_00202,S042_00202,10,7,0.7
warehouse_measurement:session:s042_00203:8e7147f7fb7f,session,warehouse_measurement,S042_00203,synnetqos,session_id,S042_00203,S042_00203,10,10,1.0
warehouse_measurement:session:s042_00204:8b4b71e4013d,session,warehouse_measurement,S042_00204,synnetqos,session_id,S042_00204,S042_00204,10,0,0.0
warehouse_measurement:session:s042_00205:d75baee18572,session,warehouse_measurement,S042_00205,synnetqos,session_id,S042_00205,S042_00205,10,8,0.8
warehouse_measurement:session:s042_00206:c38edb7f6c51,session,warehouse_measurement,S042_00206,synnetqos,session_id,S042_00206,S042_00206,10,4,0.4
warehouse_measurement:session:s042_00207:c2f2e0c9fb35,session,warehouse_measurement,S042_00207,synnetqos,session_id,S042_00207,S042_00207,10,10,1.0
warehouse_measurement:session:s042_00208:edefcf52ed1c,session,warehouse_measurement,S042_00208,synnetqos,session_id,S042_00208,S042_00208,10,10,1.0
warehouse_measurement:session:s042_00209:d951acd3b011,session,warehouse_measurement,S042_00209,synnetqos,session_id,S042_00209,S042_00209,10,2,0.2
warehouse_measurement:session:s042_00210:cfeac4321021,session,warehouse_measurement,S042_00210,synnetqos,session_id,S042_00210,S042_00210,10,0,0.0
warehouse_measurement:session:s042_00211:a430829bca93,session,warehouse_measurement,S042_00211,synnetqos,session_id,S042_00211,S042_00211,10,2,0.2
warehouse_measurement:session:s042_00212:12be38c40f87,session,warehouse_measurement,S042_00212,synnetqos,session_id,S042_00212,S042_00212,10,10,1.0
warehouse_measurement:session:s042_00213:fc6daf62caef,session,warehouse_measurement,S042_00213,synnetqos,session_id,S042_00213,S042_00213,10,2,0.2
warehouse_measurement:session:s042_00214:576188af2eca,session,warehouse_measurement,S042_00214,synnetqos,session_id,S042_00214,S042_00214,10,5,0.5
warehouse_measurement:session:s042_00215:1ee5029f7394,session,warehouse_measurement,S042_00215,synnetqos,session_id,S042_00215,S042_00215,10,8,0.8
warehouse_measurement:session:s042_00216:a1235ab61b04,session,warehouse_measurement,S042_00216,synnetqos,session_id,S042_00216,S042_00216,10,10,1.0
warehouse_measurement:session:s042_00217:be2373c289f7,session,warehouse_measurement,S042_00217,synnetqos,session_id,S042_00217,S042_00217,10,0,0.0
warehouse_measurement:session:s042_00218:3b3b3e964fe4,session,warehouse_measurement,S042_00218,synnetqos,session_id,S042_00218,S042_00218,10,6,0.6
warehouse_measurement:session:s042_00219:8e387a63dd37,session,warehouse_measurement,S042_00219,synnetqos,session_id,S042_00219,S042_00219,10,5,0.5
warehouse_measurement:session:s042_00220:70099f1769ea,session,warehouse_measurement,S042_00220,synnetqos,session_id,S042_00220,S042_00220,10,10,1.0
warehouse_measurement:session:s042_00221:caa028e77d34,session,warehouse_measurement,S042_00221,synnetqos,session_id,S042_00221,S042_00221,10,6,0.6
warehouse_measurement:session:s042_00222:a6826637b696,session,warehouse_measurement,S042_00222,synnetqos,session_id,S042_00222,S042_00222,10,10,1.0
warehouse_measurement:session:s042_00223:0f349bd8186f,session,warehouse_measurement,S042_00223,synnetqos,session_id,S042_00223,S042_00223,10,9,0.9
warehouse_measurement:session:s042_00224:14020dc57369,session,warehouse_measurement,S042_00224,synnetqos,session_id,S042_00224,S042_00224,10,10,1.0
warehouse_measurement:session:s042_00225:703eb85b4782,session,warehouse_measurement,S042_00225,synnetqos,session_id,S042_00225,S042_00225,10,7,0.7
warehouse_measurement:session:s042_00226:428145b6f25e,session,warehouse_measurement,S042_00226,synnetqos,session_id,S042_00226,S042_00226,10,3,0.3
warehouse_measurement:session:s042_00227:444cedf909a1,session,warehouse_measurement,S042_00227,synnetqos,session_id,S042_00227,S042_00227,10,6,0.6
warehouse_measurement:session:s042_00228:546879009a8f,session,warehouse_measurement,S042_00228,synnetqos,session_id,S042_00228,S042_00228,10,7,0.7
warehouse_measurement:session:s042_00229:390a999ebc79,session,warehouse_measurement,S042_00229,synnetqos,session_id,S042_00229,S042_00229,10,3,0.3
warehouse_measurement:session:s042_00230:0faf9ad32b6a,session,warehouse_measurement,S042_00230,synnetqos,session_id,S042_00230,S042_00230,10,2,0.2
warehouse_measurement:session:s042_00231:3ff2a09b3ccc,session,warehouse_measurement,S042_00231,synnetqos,session_id,S042_00231,S042_00231,10,5,0.5
warehouse_measurement:session:s042_00232:8d7fce9d927e,session,warehouse_measurement,S042_00232,synnetqos,session_id,S042_00232,S042_00232,10,4,0.4
warehouse_measurement:session:s042_00233:5c8ba91645dd,session,warehouse_measurement,S042_00233,synnetqos,session_id,S042_00233,S042_00233,10,2,0.2
warehouse_measurement:session:s042_00234:8938ca90bfda,session,warehouse_measurement,S042_00234,synnetqos,session_id,S042_00234,S042_00234,10,7,0.7
warehouse_measurement:session:s042_00235:a7352007473f,session,warehouse_measurement,S042_00235,synnetqos,session_id,S042_00235,S042_00235,10,5,0.5
warehouse_measurement:session:s042_00236:72294ace77ac,session,warehouse_measurement,S042_00236,synnetqos,session_id,S042_00236,S042_00236,10,7,0.7
warehouse_measurement:session:s042_00237:c8dd99cf596c,session,warehouse_measurement,S042_00237,synnetqos,session_id,S042_00237,S042_00237,10,2,0.2
warehouse_measurement:session:s042_00238:03ac32598f40,session,warehouse_measurement,S042_00238,synnetqos,session_id,S042_00238,S042_00238,10,0,0.0
warehouse_measurement:session:s042_00239:10e4092b8bda,session,warehouse_measurement,S042_00239,synnetqos,session_id,S042_00239,S042_00239,10,5,0.5
warehouse_measurement:session:s042_00240:205eaba81f5b,session,warehouse_measurement,S042_00240,synnetqos,session_id,S042_00240,S042_00240,10,10,1.0
warehouse_measurement:session:s042_00241:c33d8ff77f20,session,warehouse_measurement,S042_00241,synnetqos,session_id,S042_00241,S042_00241,10,9,0.9
warehouse_measurement:session:s042_00242:e6c2f66fd7b2,session,warehouse_measurement,S042_00242,synnetqos,session_id,S042_00242,S042_00242,10,7,0.7
warehouse_measurement:session:s042_00243:1d1de37e5f32,session,warehouse_measurement,S042_00243,synnetqos,session_id,S042_00243,S042_00243,10,6,0.6
warehouse_measurement:session:s042_00244:0997553da888,session,warehouse_measurement,S042_00244,synnetqos,session_id,S042_00244,S042_00244,10,5,0.5
warehouse_measurement:session:s042_00245:56ca6848cf23,session,warehouse_measurement,S042_00245,synnetqos,session_id,S042_00245,S042_00245,10,2,0.2
warehouse_measurement:session:s042_00246:ff74e48ce761,session,warehouse_measurement,S042_00246,synnetqos,session_id,S042_00246,S042_00246,10,0,0.0
warehouse_measurement:session:s042_00247:490fcc029cc2,session,warehouse_measurement,S042_00247,synnetqos,session_id,S042_00247,S042_00247,10,10,1.0
warehouse_measurement:session:s042_00248:c257bafb411b,session,warehouse_measurement,S042_00248,synnetqos,session_id,S042_00248,S042_00248,10,5,0.5
warehouse_measurement:session:s042_00249:3c97a596abf0,session,warehouse_measurement,S042_00249,synnetqos,session_id,S042_00249,S042_00249,10,3,0.3
warehouse_measurement:session:s042_00250:38f2949d1dce,session,warehouse_measurement,S042_00250,synnetqos,session_id,S042_00250,S042_00250,10,0,0.0
warehouse_measurement:session:s042_00251:15941c97585e,session,warehouse_measurement,S042_00251,synnetqos,session_id,S042_00251,S042_00251,10,3,0.3
warehouse_measurement:session:s042_00252:527adf920f34,session,warehouse_measurement,S042_00252,synnetqos,session_id,S042_00252,S042_00252,10,7,0.7
warehouse_measurement:session:s042_00253:ffa9f5ea9a6b,session,warehouse_measurement,S042_00253,synnetqos,session_id,S042_00253,S042_00253,10,6,0.6
warehouse_measurement:session:s042_00254:70100526feeb,session,warehouse_measurement,S042_00254,synnetqos,session_id,S042_00254,S042_00254,10,7,0.7
warehouse_measurement:session:s042_00255:92c95fb10b4a,session,warehouse_measurement,S042_00255,synnetqos,session_id,S042_00255,S042_00255,10,1,0.1
warehouse_measurement:session:s042_00256:dee118b9ed69,session,warehouse_measurement,S042_00256,synnetqos,session_id,S042_00256,S042_00256,10,1,0.1
warehouse_measurement:session:s042_00257:0af3789ab4ba,session,warehouse_measurement,S042_00257,synnetqos,session_id,S042_00257,S042_00257,10,2,0.2
warehouse_measurement:session:s042_00258:c0fb9d43bbf4,session,warehouse_measurement,S042_00258,synnetqos,session_id,S042_00258,S042_00258,10,8,0.8
warehouse_measurement:session:s042_00259:286b7fff20ee,session,warehouse_measurement,S042_00259,synnetqos,session_id,S042_00259,S042_00259,10,10,1.0
warehouse_measurement:session:s042_00260:c97829b592f7,session,warehouse_measurement,S042_00260,synnetqos,session_id,S042_00260,S042_00260,10,2,0.2
warehouse_measurement:session:s042_00261:97fa4cf92898,session,warehouse_measurement,S042_00261,synnetqos,session_id,S042_00261,S042_00261,10,6,0.6
warehouse_measurement:session:s042_00262:127b0003e543,session,warehouse_measurement,S042_00262,synnetqos,session_id,S042_00262,S042_00262,10,10,1.0
warehouse_measurement:session:s042_00263:2aebb415c7bf,session,warehouse_measurement,S042_00263,synnetqos,session_id,S042_00263,S042_00263,10,7,0.7
warehouse_measurement:session:s042_00264:99eed96bfad8,session,warehouse_measurement,S042_00264,synnetqos,session_id,S042_00264,S042_00264,10,7,0.7
warehouse_measurement:session:s042_00265:58b0197febde,session,warehouse_measurement,S042_00265,synnetqos,session_id,S042_00265,S042_00265,10,2,0.2
warehouse_measurement:session:s042_00266:5dd3819c8c80,session,warehouse_measurement,S042_00266,synnetqos,session_id,S042_00266,S042_00266,10,2,0.2
warehouse_measurement:session:s042_00267:110ff7496c85,session,warehouse_measurement,S042_00267,synnetqos,session_id,S042_00267,S042_00267,10,10,1.0
warehouse_measurement:session:s042_00268:5dd1affd3100,session,warehouse_measurement,S042_00268,synnetqos,session_id,S042_00268,S042_00268,10,7,0.7
warehouse_measurement:session:s042_00269:4bfa7e1ff2b0,session,warehouse_measurement,S042_00269,synnetqos,session_id,S042_00269,S042_00269,10,3,0.3
warehouse_measurement:session:s042_00270:484bb8eac63a,session,warehouse_measurement,S042_00270,synnetqos,session_id,S042_00270,S042_00270,10,1,0.1
warehouse_measurement:session:s042_00271:f12ecfc7c7fa,session,warehouse_measurement,S042_00271,synnetqos,session_id,S042_00271,S042_00271,10,10,1.0
warehouse_measurement:session:s042_00272:8887dbf4ce40,session,warehouse_measurement,S042_00272,synnetqos,session_id,S042_00272,S042_00272,10,2,0.2
warehouse_measurement:session:s042_00273:bc61852a0008,session,warehouse_measurement,S042_00273,synnetqos,session_id,S042_00273,S042_00273,10,1,0.1
warehouse_measurement:session:s042_00274:ce29046dc9ff,session,warehouse_measurement,S042_00274,synnetqos,session_id,S042_00274,S042_00274,10,1,0.1
warehouse_measurement:session:s042_00275:b075f2501c4a,session,warehouse_measurement,S042_00275,synnetqos,session_id,S042_00275,S042_00275,10,4,0.4
warehouse_measurement:session:s042_00276:237b91d28afe,session,warehouse_measurement,S042_00276,synnetqos,session_id,S042_00276,S042_00276,10,9,0.9
warehouse_measurement:session:s042_00277:f0c9a766765e,session,warehouse_measurement,S042_00277,synnetqos,session_id,S042_00277,S042_00277,10,10,1.0
warehouse_measurement:session:s042_00278:c20ad3cd67ca,session,warehouse_measurement,S042_00278,synnetqos,session_id,S042_00278,S042_00278,10,1,0.1
warehouse_measurement:session:s042_00279:e7418527c896,session,warehouse_measurement,S042_00279,synnetqos,session_id,S042_00279,S042_00279,10,10,1.0
warehouse_measurement:session:s042_00280:3711ff73fc79,session,warehouse_measurement,S042_00280,synnetqos,session_id,S042_00280,S042_00280,10,10,1.0
warehouse_measurement:session:s042_00281:ccd220427af2,session,warehouse_measurement,S042_00281,synnetqos,session_id,S042_00281,S042_00281,10,3,0.3
warehouse_measurement:session:s042_00282:b36e8e9d8da7,session,warehouse_measurement,S042_00282,synnetqos,session_id,S042_00282,S042_00282,10,1,0.1
warehouse_measurement:session:s042_00283:68ac47e452de,session,warehouse_measurement,S042_00283,synnetqos,session_id,S042_00283,S042_00283,10,6,0.6
warehouse_measurement:session:s042_00284:02efc02cd11c,session,warehouse_measurement,S042_00284,synnetqos,session_id,S042_00284,S042_00284,10,1,0.1
warehouse_measurement:session:s042_00285:140e2b93217c,session,warehouse_measurement,S042_00285,synnetqos,session_id,S042_00285,S042_00285,10,8,0.8
warehouse_measurement:session:s042_00286:63e9f51ad865,session,warehouse_measurement,S042_00286,synnetqos,session_id,S042_00286,S042_00286,10,1,0.1
warehouse_measurement:session:s042_00287:5fadca21d561,session,warehouse_measurement,S042_00287,synnetqos,session_id,S042_00287,S042_00287,10,9,0.9
warehouse_measurement:session:s042_00288:8f106646a8b3,session,warehouse_measurement,S042_00288,synnetqos,session_id,S042_00288,S042_00288,10,5,0.5
warehouse_measurement:session:s042_00289:e036e8659a94,session,warehouse_measurement,S042_00289,synnetqos,session_id,S042_00289,S042_00289,10,8,0.8
warehouse_measurement:session:s042_00290:342f32291f25,session,warehouse_measurement,S042_00290,synnetqos,session_id,S042_00290,S042_00290,10,8,0.8
warehouse_measurement:session:s042_00291:329739dda7bb,session,warehouse_measurement,S042_00291,synnetqos,session_id,S042_00291,S042_00291,10,9,0.9
warehouse_measurement:session:s042_00292:e3234cd17a43,session,warehouse_measurement,S042_00292,synnetqos,session_id,S042_00292,S042_00292,10,5,0.5
warehouse_measurement:session:s042_00293:70ed22d905d8,session,warehouse_measurement,S042_00293,synnetqos,session_id,S042_00293,S042_00293,10,0,0.0
warehouse_measurement:session:s042_00294:4e8c34c9b756,session,warehouse_measurement,S042_00294,synnetqos,session_id,S042_00294,S042_00294,10,10,1.0
warehouse_measurement:session:s042_00295:eecb0c10b859,session,warehouse_measurement,S042_00295,synnetqos,session_id,S042_00295,S042_00295,10,8,0.8
warehouse_measurement:session:s042_00296:f619535e47d1,session,warehouse_measurement,S042_00296,synnetqos,session_id,S042_00296,S042_00296,10,4,0.4
warehouse_measurement:session:s042_00297:b2a6720cac50,session,warehouse_measurement,S042_00297,synnetqos,session_id,S042_00297,S042_00297,10,4,0.4
warehouse_measurement:session:s042_00298:5ae96ce5fd65,session,warehouse_measurement,S042_00298,synnetqos,session_id,S042_00298,S042_00298,10,2,0.2
warehouse_measurement:session:s042_00299:114e9d498201,session,warehouse_measurement,S042_00299,synnetqos,session_id,S042_00299,S042_00299,10,0,0.0
warehouse_measurement:session:s042_00300:b2995034c017,session,warehouse_measurement,S042_00300,synnetqos,session_id,S042_00300,S042_00300,10,3,0.3
warehouse_measurement:session:s042_00301:7af6f0d43415,session,warehouse_measurement,S042_00301,synnetqos,session_id,S042_00301,S042_00301,10,4,0.4
warehouse_measurement:session:s042_00302:dd79be813d61,session,warehouse_measurement,S042_00302,synnetqos,session_id,S042_00302,S042_00302,10,2,0.2
warehouse_measurement:session:s042_00303:bbe9e907247f,session,warehouse_measurement,S042_00303,synnetqos,session_id,S042_00303,S042_00303,10,9,0.9
warehouse_measurement:session:s042_00304:723bffb32fc4,session,warehouse_measurement,S042_00304,synnetqos,session_id,S042_00304,S042_00304,10,1,0.1
