measurement_id,session_id,timestamp,service_degraded,high_latency,high_jitter,downlink_service_shortfall,poor_video_quality,hour,is_weekend,signal_strength_dbm,los_probability,distance_2d_m,distance_3d_m,breakpoint_distance_m,path_loss_db,deterministic_path_loss_db,shadow_fading_db,fast_fading_db,obstruction_penalty_db,weather_penalty_db,mobility_penalty_db,indoor_penalty_db,contextual_penalty_db,effective_tx_power_dbm,signal_strength_unclipped_dbm,rsrp_clipped,link_capacity_downlink_mbps,link_capacity_upload_mbps,offered_downlink_mbps,offered_upload_mbps,battery_level_percent,temperature_c,connected_duration_min,interval_handover_count,cumulative_handover_count,activity_factor,data_usage_mb,distance_to_tower_km,carrier_frequency_ghz,day_of_week,time_of_day_bin,deployment_area,area_type,ue_profile,ue_capability_class,network_type,operator_profile,infrastructure_profile,propagation_model,propagation_scenario,los_state,band,app_type,movement_speed,weather,obstruction_level,congestion_level,tower_load
synnetqos_m_00000052,S042_00005,2025-08-18 06:53:48.035137,0,0,0,0,0,6,False,-101.99,0.0419,430.0,430.08,210,127.73,126.95,0.77,-0.26,8,0,0,10,18,44,-101.99,False,116.31,40.71,6.51,0.76,86.15,32.9,2,0,0,0.111,5.08,0.43,3.5,Monday,morning,Area_D,Urban,UE-Advanced,Advanced,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Medium,Medium,Moderate
synnetqos_m_00000053,S042_00005,2025-08-18 06:54:48.035137,0,0,0,0,0,6,False,-97.69,0.0419,430.0,430.08,210,121.81,126.95,-5.14,-1.87,8,0,0,10,18,44,-97.69,False,212.39,74.34,33.58,0.25,86.03,32.4,3,0,0,0.115,27.75,0.43,3.5,Monday,morning,Area_D,Urban,UE-Advanced,Advanced,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,Medium,Medium,Moderate
synnetqos_m_00000054,S042_00005,2025-08-18 06:55:48.035137,0,0,0,0,0,6,False,-88.33,0.0419,430.0,430.08,210,113.24,126.95,-13.71,-1.09,8,0,0,10,18,44,-88.33,False,811.77,284.12,26.87,0.53,85.95,29.6,4,0,0,0.057,10.42,0.43,3.5,Monday,morning,Area_D,Urban,UE-Advanced,Advanced,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Medium,Low,Light
synnetqos_m_00000055,S042_00005,2025-08-18 06:56:48.035137,0,0,0,0,0,6,False,-90.68,0.0419,430.0,430.08,210,116.88,126.95,-10.08,0.2,8,0,0,10,18,44,-90.68,False,194.68,68.14,15.26,0.5,85.85,29.0,5,0,0,0.125,14.6,0.43,3.5,Monday,morning,Area_D,Urban,UE-Advanced,Advanced,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Medium,High,Heavy
synnetqos_m_00000056,S042_00005,2025-08-18 06:57:48.035137,0,0,0,0,0,6,False,-98.1,0.0419,430.0,430.08,210,125.72,126.95,-1.24,1.61,8,0,0,10,18,44,-98.1,False,207.51,72.63,83.7,0.58,85.72,32.6,6,0,0,0.065,40.31,0.43,3.5,Monday,morning,Area_D,Urban,UE-Advanced,Advanced,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,Medium,Medium,Moderate
synnetqos_m_00000057,S042_00005,2025-08-18 06:58:48.035137,0,0,0,0,0,6,False,-108.95,0.0419,430.0,430.08,210,131.44,126.95,4.49,-3.51,8,0,0,10,18,44,-108.95,False,34.01,11.9,82.24,0.6,85.59,28.0,7,0,0,0.103,24.51,0.43,3.5,Monday,morning,Area_D,Urban,UE-Advanced,Advanced,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,Medium,Medium,Moderate
synnetqos_m_00000058,S042_00005,2025-08-18 06:59:48.035137,0,0,0,0,0,6,False,-97.71,0.0419,430.0,430.08,210,124.2,126.95,-2.75,0.49,8,0,0,10,18,44,-97.71,False,239.58,83.85,402.51,75.63,85.36,29.0,8,0,0,0.086,149.05,0.43,3.5,Monday,morning,Area_D,Urban,UE-Advanced,Advanced,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Static,Clear,Medium,Medium,Moderate
synnetqos_m_00000059,S042_00005,2025-08-18 07:00:48.035137,0,0,0,0,0,7,False,-95.76,0.0419,430.0,430.08,210,121.27,126.95,-5.69,-0.5,8,0,0,10,18,44,-95.76,False,283.65,99.28,2.41,0.83,85.27,31.9,9,0,0,0.115,2.15,0.43,3.5,Monday,morning,Area_D,Urban,UE-Advanced,Advanced,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Medium,Medium,Light
synnetqos_m_00000060,S042_00005,2025-08-18 07:01:48.035137,0,0,0,0,0,7,False,-103.73,0.0419,430.0,430.08,210,126.4,126.95,-0.55,-3.32,8,0,0,10,18,44,-103.73,False,90.39,31.64,133.11,59.79,85.12,30.6,10,0,0,0.095,64.18,0.43,3.5,Monday,morning,Area_D,Urban,UE-Advanced,Advanced,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Static,Clear,Medium,Medium,Light
synnetqos_m_00000061,S042_00006,2025-07-29 17:47:37.444315,0,0,0,0,0,17,False,-55.08,0.1098,175.05,175.26,42,94.56,98.3,-3.74,-0.52,2,0,2,0,4,44,-55.08,False,414.3,145.0,38.98,2.56,89.4,30.8,1,0,0,0.066,19.25,0.175,0.7,Tuesday,afternoon,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_A,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Browse,Walking,Clear,Low,Medium,Moderate
synnetqos_m_00000062,S042_00006,2025-07-29 17:48:37.444315,0,0,0,0,0,17,False,-54.22,0.1098,175.05,175.26,42,98.67,98.3,0.37,2.45,2,0,0,0,2,44,-54.22,False,457.57,160.15,389.02,10.61,89.15,27.3,2,0,0,0.058,177.14,0.175,0.7,Tuesday,afternoon,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_A,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Static,Clear,Low,Medium,Moderate
synnetqos_m_00000063,S042_00006,2025-07-29 17:49:37.444315,0,0,0,0,0,17,False,-57.14,0.0862,214.73,214.9,42,95.14,101.43,-6.29,-2.01,2,0,2,0,4,44,-57.14,False,181.77,63.62,282.58,0.41,88.92,29.7,3,0,0,0.125,158.45,0.215,0.7,Tuesday,afternoon,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_A,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Browse,Walking,Clear,Low,High,Heavy
synnetqos_m_00000064,S042_00006,2025-07-29 17:50:37.444315,0,0,0,0,0,17,False,-86.03,0.0326,552.14,552.21,42,118.89,115.9,2.99,-3.14,2,0,6,0,8,44,-86.03,False,317.1,110.98,280.24,4.57,88.63,28.3,4,5,5,0.091,181.51,0.552,0.7,Tuesday,afternoon,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_A,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Driving,Clear,Low,Medium,Moderate
synnetqos_m_00000065,S042_00006,2025-07-29 17:51:37.444315,0,0,0,0,0,17,False,-82.47,0.0167,1076.41,1076.44,42,123.19,126.13,-2.94,4.71,2,0,6,0,8,44,-82.47,False,352.57,123.4,5.77,0.68,88.55,31.7,5,2,7,0.114,4.52,1.076,0.7,Tuesday,afternoon,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_A,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Call,Driving,Clear,Low,Medium,Light
synnetqos_m_00000066,S042_00006,2025-07-29 17:52:37.444315,0,0,0,0,0,17,False,-82.06,0.0159,1128.78,1128.81,42,117.03,126.86,-9.83,-1.04,2,0,6,0,8,44,-82.06,False,155.33,54.37,77.76,0.25,88.4,32.8,6,3,10,0.117,69.88,1.129,0.7,Tuesday,afternoon,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_A,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Call,Driving,Clear,Low,High,Light
synnetqos_m_00000067,S042_00006,2025-07-29 17:53:37.444315,0,0,0,0,0,17,False,-98.17,0.019,949.13,949.17,42,132.87,124.2,8.67,-1.3,2,0,6,0,8,44,-98.17,False,118.92,41.62,4.3,0.62,88.29,30.1,7,7,17,0.094,3.11,0.949,0.7,Tuesday,afternoon,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_A,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Call,Driving,Clear,Low,Medium,Light
synnetqos_m_00000068,S042_00006,2025-07-29 17:54:37.444315,0,0,0,0,0,17,False,-66.0,0.0912,204.43,204.61,42,101.38,100.68,0.7,-0.62,2,0,6,0,8,44,-66.0,False,396.67,138.83,156.03,10.28,88.12,30.4,8,3,20,0.089,103.43,0.204,0.7,Tuesday,afternoon,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_A,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Driving,Clear,Low,Medium,Moderate
synnetqos_m_00000069,S042_00006,2025-07-29 17:55:37.444315,0,0,0,0,0,17,False,-50.0,0.5196,50.0,50.72,42,63.7,66.5,-2.8,0.73,2,0,6,0,8,44,-26.97,True,365.41,127.89,135.29,2.64,87.99,29.9,9,3,23,0.069,67.94,0.05,0.7,Tuesday,afternoon,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_A,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n28,Browse,Driving,Clear,Low,Medium,Light
synnetqos_m_00000070,S042_00006,2025-07-29 17:56:37.444315,0,0,0,0,0,17,False,-88.61,0.0331,543.65,543.72,42,125.91,115.66,10.25,1.3,2,0,6,0,8,44,-88.61,False,282.6,98.91,43.07,4.29,87.87,30.7,10,3,26,0.094,31.8,0.544,0.7,Tuesday,afternoon,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_A,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Driving,Clear,Low,Medium,Light
synnetqos_m_00000071,S042_00007,2025-08-15 23:27:03.932332,1,1,0,1,0,23,False,-110.39,0.0144,1250.0,1250.03,222,145.93,143.82,2.11,-0.46,8,0,0,0,8,44,-110.39,False,7.32,1.83,241.87,7.16,98.88,26.7,1,0,0,0.118,6.43,1.25,3.7,Friday,evening,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Gaming,Static,Clear,Medium,High,Light
synnetqos_m_00000072,S042_00007,2025-08-15 23:28:03.932332,1,0,0,1,0,23,False,-112.27,0.0144,1250.0,1250.03,222,146.76,143.82,2.93,-1.51,8,0,0,0,8,44,-112.27,False,3.69,0.92,59.23,1.28,98.75,27.8,2,0,0,0.084,2.28,1.25,3.7,Friday,evening,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Browse,Static,Clear,Medium,Medium,Moderate
synnetqos_m_00000073,S042_00007,2025-08-15 23:29:03.932332,1,1,0,1,1,23,False,-119.91,0.0145,1241.35,1241.38,222,151.72,143.72,8.0,-2.19,8,0,2,0,10,44,-119.91,False,1.29,0.32,209.35,34.89,98.61,29.0,3,1,1,0.071,0.63,1.241,3.7,Friday,evening,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Streaming,Walking,Clear,Medium,Medium,Light
synnetqos_m_00000074,S042_00007,2025-08-15 23:30:03.932332,1,1,0,1,1,23,False,-107.91,0.0144,1251.77,1251.8,222,141.74,143.85,-2.11,-0.17,8,0,2,0,10,44,-107.91,False,7.19,1.8,134.5,20.93,98.48,28.7,4,0,1,0.114,6.16,1.252,3.7,Friday,evening,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Streaming,Walking,Clear,Medium,High,Heavy
synnetqos_m_00000075,S042_00007,2025-08-15 23:31:03.932332,1,0,0,1,0,23,False,-109.61,0.0144,1251.77,1251.8,222,144.31,143.85,0.47,-1.29,8,0,0,0,8,44,-109.61,False,21.04,5.26,247.97,6.65,98.34,31.4,5,0,1,0.124,18.57,1.252,3.7,Friday,evening,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Gaming,Static,Clear,Medium,Medium,Moderate
synnetqos_m_00000076,S042_00007,2025-08-15 23:32:03.932332,1,1,0,1,0,23,False,-121.03,0.0144,1251.77,1251.8,222,157.42,143.85,13.58,0.4,8,0,0,0,8,44,-121.03,False,0.0,0.0,11.72,0.12,98.19,28.3,6,0,1,0.087,0.0,1.252,3.7,Friday,evening,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Clear,Medium,Medium,Moderate
synnetqos_m_00000077,S042_00007,2025-08-15 23:33:03.932332,1,1,0,1,1,23,False,-120.48,0.0144,1251.77,1251.8,222,157.36,143.85,13.51,0.87,8,0,0,0,8,44,-120.48,False,4.84,1.21,139.41,93.44,98.05,27.6,7,0,1,0.097,3.22,1.252,3.7,Friday,evening,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Streaming,Static,Clear,Medium,High,Moderate
synnetqos_m_00000078,S042_00007,2025-08-15 23:34:03.932332,0,0,0,0,0,23,False,-91.63,0.0144,1251.77,1251.8,222,131.63,143.85,-12.21,4.0,8,0,0,0,8,44,-91.63,False,214.0,53.5,209.02,132.19,97.72,29.0,8,0,1,0.135,208.5,1.252,3.7,Friday,evening,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Streaming,Static,Clear,Medium,Medium,Light
synnetqos_m_00000079,S042_00007,2025-08-15 23:35:03.932332,0,0,0,0,0,23,False,-104.89,0.0144,1251.77,1251.8,222,139.54,143.85,-4.3,-1.34,8,0,0,0,8,44,-104.89,False,72.01,18.0,5.73,0.04,97.6,27.9,9,0,1,0.106,4.4,1.252,3.7,Friday,evening,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Clear,Medium,Low,Light
synnetqos_m_00000080,S042_00007,2025-08-15 23:36:03.932332,1,1,0,0,0,23,False,-95.4,0.0144,1251.77,1251.8,222,133.72,143.85,-10.12,2.32,8,0,0,0,8,44,-95.4,False,55.51,13.88,92.17,0.09,97.46,26.1,10,0,1,0.106,41.41,1.252,3.7,Friday,evening,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Browse,Static,Clear,Medium,High,Heavy
synnetqos_m_00000081,S042_00008,2025-08-03 22:26:02.132630,0,0,0,0,0,22,True,-80.88,0.0409,440.0,440.08,210,124.57,127.31,-2.73,1.69,2,0,0,0,2,44,-80.88,False,171.39,42.85,11.09,0.97,87.98,29.3,1,0,0,0.092,7.87,0.44,3.5,Sunday,evening,Area_B,Urban,UE-Advanced,Advanced,5G NSA,Operator_A,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Low,High,Moderate
synnetqos_m_00000082,S042_00008,2025-08-03 22:27:02.132630,0,0,0,0,0,22,True,-80.19,0.0409,440.0,440.08,210,121.93,127.31,-5.38,-0.26,2,0,0,0,2,44,-80.19,False,179.38,44.84,206.03,35.29,87.79,30.9,2,0,0,0.103,128.39,0.44,3.5,Sunday,evening,Area_B,Urban,UE-Advanced,Advanced,5G NSA,Operator_A,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Static,Clear,Low,High,Heavy
synnetqos_m_00000083,S042_00008,2025-08-03 22:28:02.132630,0,0,0,0,0,22,True,-58.48,0.0409,440.0,440.08,210,104.66,127.31,-22.65,4.18,2,0,0,0,2,44,-58.48,False,183.34,45.84,13.89,0.12,87.74,33.1,3,0,0,0.084,9.19,0.44,3.5,Sunday,evening,Area_B,Urban,UE-Advanced,Advanced,5G NSA,Operator_A,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Low,High,Light
synnetqos_m_00000084,S042_00008,2025-08-03 22:29:02.132630,1,0,0,1,0,22,True,-85.27,0.0409,440.0,440.08,210,129.01,127.31,1.7,1.74,2,0,0,0,2,44,-85.27,False,395.47,98.87,1217.7,5.7,87.31,32.1,4,0,0,0.128,378.58,0.44,3.5,Sunday,evening,Area_B,Urban,UE-Advanced,Advanced,5G NSA,Operator_A,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Low,Medium,Light
synnetqos_m_00000085,S042_00008,2025-08-03 22:30:02.132630,0,0,0,0,0,22,True,-73.1,0.0409,440.0,440.08,210,118.37,127.31,-8.94,3.27,2,0,0,0,2,44,-73.1,False,182.4,45.6,7.55,0.4,87.25,31.0,5,0,0,0.14,8.19,0.44,3.5,Sunday,evening,Area_B,Urban,UE-Advanced,Advanced,5G NSA,Operator_A,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Low,High,Light
synnetqos_m_00000086,S042_00008,2025-08-03 22:31:02.132630,1,0,0,0,0,22,True,-90.47,0.0409,440.0,440.08,210,134.84,127.31,7.54,2.38,2,0,0,0,2,44,-90.47,False,123.73,30.93,6.12,1.03,87.16,30.3,6,0,0,0.096,4.49,0.44,3.5,Sunday,evening,Area_B,Urban,UE-Advanced,Advanced,5G NSA,Operator_A,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Low,High,Heavy
synnetqos_m_00000087,S042_00008,2025-08-03 22:32:02.132630,0,0,0,0,0,22,True,-70.86,0.0409,440.0,440.08,210,116.04,127.31,-11.26,3.19,2,0,0,0,2,44,-70.86,False,174.09,43.52,78.77,1.82,87.04,31.8,7,0,0,0.141,77.84,0.44,3.5,Sunday,evening,Area_B,Urban,UE-Advanced,Advanced,5G NSA,Operator_A,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Low,High,Light
synnetqos_m_00000088,S042_00008,2025-08-03 22:33:02.132630,0,0,0,0,0,22,True,-100.96,0.0409,440.0,440.08,210,144.92,127.31,17.61,1.96,2,0,0,0,2,44,-100.96,False,112.99,28.25,40.09,1.36,86.91,31.2,8,0,0,0.135,39.95,0.44,3.5,Sunday,evening,Area_B,Urban,UE-Advanced,Advanced,5G NSA,Operator_A,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Low,Medium,Light
synnetqos_m_00000089,S042_00008,2025-08-03 22:34:02.132630,0,0,0,0,0,22,True,-64.79,0.0409,440.0,440.08,210,108.31,104.89,3.41,1.52,2,0,0,0,2,44,-64.79,False,457.61,114.4,30.44,0.47,86.85,28.7,9,0,0,0.075,16.72,0.44,3.5,Sunday,evening,Area_B,Urban,UE-Advanced,Advanced,5G NSA,Operator_A,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n78,Browse,Static,Clear,Low,Medium,Light
synnetqos_m_00000090,S042_00008,2025-08-03 22:35:02.132630,0,0,0,0,0,22,True,-94.35,0.0409,440.0,440.08,210,138.19,127.31,10.89,1.84,2,0,0,0,2,44,-94.35,False,89.93,22.48,144.56,28.59,86.7,28.4,10,0,0,0.103,64.18,0.44,3.5,Sunday,evening,Area_B,Urban,UE-Advanced,Advanced,5G NSA,Operator_A,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Static,Clear,Low,High,Light
synnetqos_m_00000091,S042_00009,2025-08-17 13:58:50.277916,1,0,0,0,0,13,True,-96.08,0.0327,550.0,550.07,222,132.22,131.24,0.98,-0.86,2,5,0,0,7,44,-96.08,False,247.83,86.74,8.3,0.63,91.89,27.6,1,0,0,0.068,3.93,0.55,3.7,Sunday,afternoon,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_F,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Rainy,Low,Medium,Moderate
synnetqos_m_00000092,S042_00009,2025-08-17 13:59:50.277916,0,0,0,0,0,13,True,-86.83,0.0327,550.0,550.07,222,125.62,131.24,-5.62,1.79,2,5,0,0,7,44,-86.83,False,462.8,161.98,10.28,2.96,91.81,30.4,2,0,0,0.069,5.29,0.55,3.7,Sunday,afternoon,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_F,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Rainy,Low,Medium,Moderate
synnetqos_m_00000093,S042_00009,2025-08-17 14:00:50.277916,1,0,0,1,0,14,True,-93.05,0.0327,550.0,550.07,222,129.79,131.24,-1.45,-0.26,2,5,0,0,7,44,-93.05,False,139.7,48.9,511.82,3.72,91.67,28.3,3,0,0,0.058,56.68,0.55,3.7,Sunday,afternoon,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_F,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Browse,Static,Rainy,Low,High,Heavy
synnetqos_m_00000094,S042_00009,2025-08-17 14:01:50.277916,0,0,0,0,0,14,True,-108.47,0.0327,550.0,550.07,222,144.36,131.24,13.12,-1.11,2,5,0,0,7,44,-108.47,False,9.0,3.15,6.66,0.15,91.55,29.6,4,0,0,0.082,3.75,0.55,3.7,Sunday,afternoon,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_F,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Rainy,Low,High,Light
synnetqos_m_00000095,S042_00009,2025-08-17 14:02:50.277916,0,0,0,0,0,14,True,-99.18,0.0327,550.0,550.07,222,133.07,131.24,1.83,-3.11,2,5,0,0,7,44,-99.18,False,262.28,91.8,588.11,74.77,91.18,28.5,5,0,0,0.149,277.8,0.55,3.7,Sunday,afternoon,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_F,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Streaming,Static,Rainy,Low,Low,Light
synnetqos_m_00000096,S042_00009,2025-08-17 14:03:50.277916,0,0,0,0,0,14,True,-85.23,0.0327,550.0,550.07,222,123.49,131.24,-7.75,1.26,2,5,0,0,7,44,-85.23,False,835.36,292.38,6.07,1.07,91.1,28.8,6,0,0,0.115,5.0,0.55,3.7,Sunday,afternoon,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_F,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Rainy,Low,Low,Light
synnetqos_m_00000097,S042_00009,2025-08-17 14:04:50.277916,0,0,0,0,0,14,True,-93.25,0.0327,550.0,550.07,222,131.81,131.24,0.57,1.56,2,5,0,0,7,44,-93.25,False,124.89,43.71,9.8,0.45,91.0,28.0,7,0,0,0.096,7.16,0.55,3.7,Sunday,afternoon,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_F,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Rainy,Low,High,Light
synnetqos_m_00000098,S042_00009,2025-08-17 14:05:50.277916,0,0,0,0,0,14,True,-89.21,0.0327,550.0,550.07,222,125.73,131.24,-5.51,-0.48,2,5,0,0,7,44,-89.21,False,417.71,146.2,1.89,0.57,90.92,30.0,8,0,0,0.162,2.23,0.55,3.7,Sunday,afternoon,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_F,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Rainy,Low,Medium,Moderate
synnetqos_m_00000099,S042_00009,2025-08-17 14:06:50.277916,0,0,0,0,0,14,True,-90.3,0.0327,550.0,550.07,222,128.23,131.24,-3.01,0.93,2,5,0,0,7,44,-90.3,False,406.94,142.43,13.72,0.34,90.83,28.1,9,0,0,0.081,7.9,0.55,3.7,Sunday,afternoon,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_F,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Rainy,Low,Medium,Moderate
synnetqos_m_00000100,S042_00009,2025-08-17 14:07:50.277916,0,0,0,0,0,14,True,-94.29,0.0327,550.0,550.07,222,131.63,131.24,0.4,0.34,2,5,0,0,7,44,-94.29,False,318.23,111.38,129.76,8.07,90.67,29.1,10,0,0,0.067,66.37,0.55,3.7,Sunday,afternoon,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_F,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Gaming,Static,Rainy,Low,Medium,Light
synnetqos_m_00000101,S042_00010,2025-08-10 18:13:13.518138,0,0,0,0,0,18,True,-75.38,0.4507,57.67,58.3,156,92.44,93.57,-1.13,3.06,18,0,2,10,30,44,-75.38,False,63.26,9.49,4.57,0.37,93.63,28.7,1,1,1,0.085,3.04,0.058,2.6,Sunday,evening,Area_E,Urban,UE-Standard,Standard,4G,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,LTE_Anchor,Call,Walking,Clear,High,Medium,Moderate
synnetqos_m_00000102,S042_00010,2025-08-10 18:14:13.518138,1,1,0,0,0,18,True,-80.66,0.3877,66.19,66.74,156,95.66,95.64,0.02,1.0,18,0,2,10,30,44,-80.66,False,18.58,2.79,48.99,14.62,93.58,28.7,2,2,3,0.13,16.85,0.066,2.6,Sunday,evening,Area_E,Urban,UE-Standard,Standard,4G,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,LTE_Anchor,Gaming,Walking,Clear,High,High,Light
synnetqos_m_00000103,S042_00010,2025-08-10 18:15:13.518138,1,1,0,0,0,18,True,-85.45,0.2182,104.3,104.65,156,101.17,102.54,-1.36,1.73,18,0,2,10,30,44,-85.45,False,14.79,2.22,1.63,0.49,93.53,29.1,3,1,4,0.07,0.84,0.104,2.6,Sunday,evening,Area_E,Urban,UE-Standard,Standard,4G,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,LTE_Anchor,Call,Walking,Clear,High,High,Light
synnetqos_m_00000104,S042_00010,2025-08-10 18:16:13.518138,0,0,0,0,0,18,True,-76.4,0.4234,61.16,61.75,156,90.97,94.45,-3.48,0.57,18,0,2,10,30,44,-76.4,False,59.19,8.88,0.95,0.35,93.5,30.5,4,1,5,0.098,0.71,0.061,2.6,Sunday,evening,Area_E,Urban,UE-Standard,Standard,4G,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,LTE_Anchor,Call,Walking,Clear,High,Medium,Light
