measurement_id,session_id,timestamp,service_degraded,signal_strength_dbm,los_probability,distance_2d_m,path_loss_db,contextual_penalty_db,link_capacity_downlink_mbps,offered_downlink_mbps,download_speed_mbps,offered_upload_mbps,upload_speed_mbps,latency_ms,jitter_ms,ping_ms,interval_handover_count,activity_factor,data_usage_mb,distance_to_tower_km,throughput_satisfaction_ratio,downlink_shortfall_fraction,network_type,infrastructure_profile,band,app_type,movement_speed,weather,obstruction_level,congestion_level,tower_load,time_of_day_bin
synnetqos_m_00000086,S042_00008,2025-08-03 22:31:02.132630,1,-90.47,0.0409,440.0,134.84,2,123.73,6.12,6.26,1.03,0.95,129.18,0.33,124.8,0,0.096,4.49,0.44,1.022875816993464,0.0,5G NSA,Nominal,n78,Call,Static,Clear,Low,High,Heavy,evening
synnetqos_m_00000087,S042_00008,2025-08-03 22:32:02.132630,0,-70.86,0.0409,440.0,116.04,2,174.09,78.77,73.58,1.82,1.66,38.46,0.06,35.7,0,0.141,77.84,0.44,0.9341119715627777,0.0658880284372223,5G NSA,Nominal,n78,Gaming,Static,Clear,Low,High,Light,evening
synnetqos_m_00000088,S042_00008,2025-08-03 22:33:02.132630,0,-100.96,0.0409,440.0,144.92,2,112.99,40.09,39.57,1.36,1.33,116.62,0.09,119.0,0,0.135,39.95,0.44,0.9870291843352457,0.012970815664754332,5G NSA,Nominal,n78,Gaming,Static,Clear,Low,Medium,Light,evening
synnetqos_m_00000089,S042_00008,2025-08-03 22:34:02.132630,0,-64.79,0.0409,440.0,108.31,2,457.61,30.44,29.61,0.47,0.44,25.42,0.04,26.1,0,0.075,16.72,0.44,0.9727332457293035,0.02726675427069647,5G NSA,Nominal,n78,Browse,Static,Clear,Low,Medium,Light,evening
synnetqos_m_00000090,S042_00008,2025-08-03 22:35:02.132630,0,-94.35,0.0409,440.0,138.19,2,89.93,144.56,83.38,28.59,22.48,146.06,0.24,146.7,0,0.103,64.18,0.44,0.5767847260653015,0.4232152739346985,5G NSA,Nominal,n78,Streaming,Static,Clear,Low,High,Light,evening
synnetqos_m_00000091,S042_00009,2025-08-17 13:58:50.277916,1,-96.08,0.0327,550.0,132.22,7,247.83,8.3,7.75,0.63,0.61,64.92,0.11,62.1,0,0.068,3.93,0.55,0.9337349397590361,0.0662650602409639,5G SA,Moderately_Degraded,n77,Call,Static,Rainy,Low,Medium,Moderate,afternoon
synnetqos_m_00000092,S042_00009,2025-08-17 13:59:50.277916,0,-86.83,0.0327,550.0,125.62,7,462.8,10.28,10.21,2.96,2.74,44.99,0.1,46.6,0,0.069,5.29,0.55,0.9931906614785994,0.006809338521400643,5G SA,Moderately_Degraded,n77,Call,Static,Rainy,Low,Medium,Moderate,afternoon
synnetqos_m_00000093,S042_00009,2025-08-17 14:00:50.277916,1,-93.05,0.0327,550.0,129.79,7,139.7,511.82,130.59,3.72,3.63,103.42,0.21,110.0,0,0.058,56.68,0.55,0.2551482943222227,0.7448517056777773,5G SA,Moderately_Degraded,n77,Browse,Static,Rainy,Low,High,Heavy,afternoon
synnetqos_m_00000094,S042_00009,2025-08-17 14:01:50.277916,0,-108.47,0.0327,550.0,144.36,7,9.0,6.66,6.08,0.15,0.14,141.04,0.48,138.0,0,0.082,3.75,0.55,0.9129129129129129,0.08708708708708712,5G SA,Moderately_Degraded,n77,Call,Static,Rainy,Low,High,Light,afternoon
synnetqos_m_00000095,S042_00009,2025-08-17 14:02:50.277916,0,-99.18,0.0327,550.0,133.07,7,262.28,588.11,249.15,74.77,75.49,60.6,0.09,60.4,0,0.149,277.8,0.55,0.42364523643536073,0.5763547635646393,5G SA,Moderately_Degraded,n77,Streaming,Static,Rainy,Low,Low,Light,afternoon
synnetqos_m_00000096,S042_00009,2025-08-17 14:03:50.277916,0,-85.23,0.0327,550.0,123.49,7,835.36,6.07,5.78,1.07,1.11,33.15,0.04,27.5,0,0.115,5.0,0.55,0.9522240527182867,0.047775947281713305,5G SA,Moderately_Degraded,n77,Call,Static,Rainy,Low,Low,Light,afternoon
synnetqos_m_00000097,S042_00009,2025-08-17 14:04:50.277916,0,-93.25,0.0327,550.0,131.81,7,124.89,9.8,9.93,0.45,0.46,91.75,0.28,88.2,0,0.096,7.16,0.55,1.0132653061224488,0.0,5G SA,Moderately_Degraded,n77,Call,Static,Rainy,Low,High,Light,afternoon
synnetqos_m_00000098,S042_00009,2025-08-17 14:05:50.277916,0,-89.21,0.0327,550.0,125.73,7,417.71,1.89,1.83,0.57,0.59,50.94,0.09,50.9,0,0.162,2.23,0.55,0.9682539682539684,0.03174603174603163,5G SA,Moderately_Degraded,n77,Call,Static,Rainy,Low,Medium,Moderate,afternoon
synnetqos_m_00000099,S042_00009,2025-08-17 14:06:50.277916,0,-90.3,0.0327,550.0,128.23,7,406.94,13.72,12.98,0.34,0.31,51.56,0.11,56.8,0,0.081,7.9,0.55,0.9460641399416909,0.05393586005830908,5G SA,Moderately_Degraded,n77,Call,Static,Rainy,Low,Medium,Moderate,afternoon
synnetqos_m_00000100,S042_00009,2025-08-17 14:07:50.277916,0,-94.29,0.0327,550.0,131.63,7,318.23,129.76,131.67,8.07,7.75,68.57,0.11,64.6,0,0.067,66.37,0.55,1.0147194821208385,0.0,5G SA,Moderately_Degraded,n77,Gaming,Static,Rainy,Low,Medium,Light,afternoon
synnetqos_m_00000101,S042_00010,2025-08-10 18:13:13.518138,0,-75.38,0.4507,57.67,92.44,30,63.26,4.57,4.79,0.37,0.35,83.82,0.16,82.3,1,0.085,3.04,0.058,1.048140043763676,0.0,4G,Nominal,LTE_Anchor,Call,Walking,Clear,High,Medium,Moderate,evening
synnetqos_m_00000102,S042_00010,2025-08-10 18:14:13.518138,1,-80.66,0.3877,66.19,95.66,30,18.58,48.99,17.26,14.62,2.66,168.76,0.37,172.3,2,0.13,16.85,0.066,0.3523167993468055,0.6476832006531945,4G,Nominal,LTE_Anchor,Gaming,Walking,Clear,High,High,Light,evening
synnetqos_m_00000103,S042_00010,2025-08-10 18:15:13.518138,1,-85.45,0.2182,104.3,101.17,30,14.79,1.63,1.6,0.49,0.47,182.92,0.55,187.6,1,0.07,0.84,0.104,0.98159509202454,0.018404907975460016,4G,Nominal,LTE_Anchor,Call,Walking,Clear,High,High,Light,evening
synnetqos_m_00000104,S042_00010,2025-08-10 18:16:13.518138,0,-76.4,0.4234,61.16,90.97,30,59.19,0.95,0.97,0.35,0.32,82.23,0.23,87.9,1,0.098,0.71,0.061,1.0210526315789474,0.0,4G,Nominal,LTE_Anchor,Call,Walking,Clear,High,Medium,Light,evening
synnetqos_m_00000105,S042_00010,2025-08-10 18:17:13.518138,1,-99.54,0.1765,121.88,111.16,30,7.27,20.34,6.64,1.08,1.09,284.18,0.85,280.3,1,0.08,3.98,0.122,0.32645034414945917,0.6735496558505408,4G,Nominal,LTE_Anchor,Browse,Walking,Clear,High,High,Moderate,evening
synnetqos_m_00000106,S042_00010,2025-08-10 18:18:13.518138,1,-85.67,0.469,55.49,102.04,30,14.67,6.95,6.47,3.86,2.02,193.52,0.75,195.3,0,0.133,6.46,0.055,0.9309352517985611,0.06906474820143893,4G,Nominal,LTE_Anchor,Browse,Walking,Clear,High,High,Moderate,evening
synnetqos_m_00000107,S042_00010,2025-08-10 18:19:13.518138,1,-101.18,0.1194,163.74,116.67,30,10.41,41.26,9.72,0.83,0.79,193.2,0.31,195.5,2,0.057,4.12,0.164,0.2355792535142996,0.7644207464857005,4G,Nominal,LTE_Anchor,Browse,Walking,Clear,High,Medium,Moderate,evening
synnetqos_m_00000108,S042_00010,2025-08-10 18:20:13.518138,1,-92.89,0.1129,171.12,107.5,30,9.19,47.32,9.19,7.74,1.34,243.34,0.9,246.0,0,0.112,7.74,0.171,0.1942096365173288,0.8057903634826712,4G,Nominal,LTE_Anchor,Gaming,Walking,Clear,High,High,Heavy,evening
synnetqos_m_00000109,S042_00010,2025-08-10 18:21:13.518138,1,-90.65,0.0799,229.8,104.46,30,12.9,56.53,12.9,1.57,1.59,222.65,0.82,215.1,2,0.158,15.24,0.23,0.22819741730054838,0.7718025826994517,4G,Nominal,LTE_Anchor,Gaming,Walking,Clear,High,High,Light,evening
synnetqos_m_00000110,S042_00010,2025-08-10 18:22:13.518138,1,-106.24,0.0784,233.72,119.74,30,0.16,12.75,0.15,0.34,0.02,329.39,1.21,327.3,3,0.118,0.13,0.234,0.011764705882352941,0.9882352941176471,4G,Nominal,LTE_Anchor,Call,Walking,Clear,High,High,Light,evening
synnetqos_m_00000111,S042_00011,2025-07-27 13:10:03.891884,0,-99.84,0.0122,1480.76,138.97,4,150.58,5.58,5.76,0.09,0.09,82.97,0.15,88.0,1,0.136,5.89,1.481,1.032258064516129,0.0,5G SA,Nominal,n78,Call,Walking,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00000112,S042_00011,2025-07-27 13:11:03.891884,1,-113.67,0.0124,1453.16,157.68,4,12.47,119.32,11.73,0.99,0.9,204.31,0.84,202.5,1,0.133,11.68,1.453,0.09830707341602414,0.9016929265839758,5G SA,Nominal,n78,Browse,Walking,Clear,Low,High,Light,afternoon
synnetqos_m_00000113,S042_00011,2025-07-27 13:12:03.891884,1,-104.38,0.0121,1487.98,142.6,4,26.13,20.48,20.69,0.4,0.4,158.46,0.45,159.5,2,0.146,22.71,1.488,1.01025390625,0.0,5G SA,Nominal,n78,Browse,Walking,Clear,Low,High,Moderate,afternoon
synnetqos_m_00000114,S042_00011,2025-07-27 13:13:03.891884,0,-96.06,0.0116,1545.35,136.76,4,215.89,140.16,137.04,1.34,1.26,77.87,0.11,77.1,1,0.096,98.99,1.545,0.9777397260273972,0.022260273972602773,5G SA,Nominal,n78,Browse,Walking,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00000115,S042_00011,2025-07-27 13:14:03.891884,1,-97.79,0.0118,1526.91,137.69,4,39.81,147.08,39.81,4.65,4.61,135.25,0.36,133.0,1,0.112,33.36,1.527,0.27066902366059287,0.7293309763394071,5G SA,Nominal,n78,Gaming,Walking,Clear,Low,High,Heavy,afternoon
synnetqos_m_00000116,S042_00011,2025-07-27 13:15:03.891884,1,-106.18,0.0117,1544.58,145.77,4,43.6,584.57,41.02,30.43,15.26,105.48,0.17,102.5,0,0.139,42.83,1.545,0.07017123697760747,0.9298287630223925,5G SA,Nominal,n78,Streaming,Walking,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00000117,S042_00011,2025-07-27 13:16:03.891884,1,-108.36,0.0116,1549.67,148.54,4,8.78,40.65,8.24,2.04,1.9,179.01,0.54,188.7,1,0.069,4.24,1.55,0.2027060270602706,0.7972939729397294,5G SA,Nominal,n78,Browse,Walking,Clear,Low,High,Heavy,afternoon
synnetqos_m_00000118,S042_00011,2025-07-27 13:17:03.891884,1,-108.74,0.0113,1589.66,143.66,8,31.89,769.21,29.25,1.47,1.34,140.15,0.32,147.4,2,0.117,25.74,1.59,0.03802602670272097,0.9619739732972791,5G SA,Nominal,n78,Browse,Driving,Clear,Low,Medium,Light,afternoon
synnetqos_m_00000119,S042_00011,2025-07-27 13:18:03.891884,1,-103.06,0.0116,1548.34,143.08,8,59.7,181.67,58.32,6.79,6.16,125.96,0.24,128.4,2,0.134,58.77,1.548,0.32102163263059397,0.6789783673694061,5G SA,Nominal,n78,Gaming,Driving,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00000120,S042_00011,2025-07-27 13:19:03.891884,1,-109.64,0.0151,1193.82,145.13,8,27.13,158.5,26.61,3.33,3.33,140.16,0.23,144.8,3,0.1,19.93,1.194,0.1678864353312303,0.8321135646687697,5G SA,Nominal,n78,Gaming,Driving,Clear,Low,Medium,Light,afternoon
synnetqos_m_00000121,S042_00012,2025-08-10 08:07:36.869942,0,-114.78,0.0162,1110.0,133.15,28,8.62,20.03,8.62,0.67,0.68,120.45,0.17,119.4,0,0.121,7.81,1.11,0.4303544682975536,0.5696455317024465,5G NSA,Nominal,n41,Browse,Static,Clear,High,Low,Light,morning
synnetqos_m_00000122,S042_00012,2025-08-10 08:08:36.869942,1,-127.25,0.0162,1110.0,142.16,28,5.47,116.99,5.43,2.11,1.25,270.94,0.64,273.0,0,0.105,4.27,1.11,0.04641422343790067,0.9535857765620993,5G NSA,Nominal,n41,Gaming,Static,Clear,High,High,Heavy,morning
synnetqos_m_00000123,S042_00012,2025-08-10 08:09:36.869942,1,-121.89,0.0162,1110.0,138.42,28,11.21,20.58,10.11,0.48,0.47,175.32,0.36,172.1,0,0.145,10.98,1.11,0.49125364431486884,0.5087463556851312,5G NSA,Nominal,n41,Browse,Static,Clear,High,Medium,Moderate,morning
synnetqos_m_00000124,S042_00012,2025-08-10 08:10:36.869942,1,-126.5,0.0162,1110.0,143.04,28,2.92,106.52,2.92,1.03,0.71,176.72,0.44,174.7,0,0.098,2.14,1.11,0.02741269245212167,0.9725873075478784,5G NSA,Nominal,n41,Gaming,Static,Clear,High,Medium,Moderate,morning
synnetqos_m_00000125,S042_00012,2025-08-10 08:11:36.869942,1,-129.05,0.0162,1110.0,146.14,28,0.0,192.77,0.0,5.63,0.0,126.64,0.12,128.3,0,0.062,0.0,1.11,0.0,1.0,5G NSA,Nominal,n41,Streaming,Static,Clear,High,Low,Light,morning
synnetqos_m_00000126,S042_00012,2025-08-10 08:12:36.869942,1,-123.99,0.0162,1110.0,138.19,28,8.59,92.16,7.96,7.19,2.15,274.3,0.43,277.8,0,0.115,6.85,1.11,0.08637152777777778,0.9136284722222222,5G NSA,Nominal,n41,Gaming,Static,Clear,High,High,Moderate,morning
synnetqos_m_00000127,S042_00012,2025-08-10 08:13:36.869942,1,-111.6,0.0162,1110.0,127.85,28,0.0,555.82,0.0,41.14,0.0,241.24,0.39,242.3,0,0.116,0.0,1.11,0.0,1.0,5G NSA,Nominal,n41,Streaming,Static,Clear,High,High,Heavy,morning
synnetqos_m_00000128,S042_00012,2025-08-10 08:14:36.869942,1,-129.4,0.0162,1110.0,143.46,28,0.0,68.11,0.0,1.62,0.0,273.6,0.37,272.7,0,0.095,0.0,1.11,0.0,1.0,5G NSA,Nominal,n41,Browse,Static,Clear,High,High,Moderate,morning
synnetqos_m_00000129,S042_00012,2025-08-10 08:15:36.869942,1,-126.54,0.0162,1110.0,141.67,28,2.38,17.8,2.24,0.19,0.2,276.0,0.63,272.4,0,0.108,1.82,1.11,0.1258426966292135,0.8741573033707866,5G NSA,Nominal,n41,Call,Static,Clear,High,High,Light,morning
synnetqos_m_00000130,S042_00012,2025-08-10 08:16:36.869942,1,-126.87,0.0162,1110.0,139.09,28,6.33,360.23,5.74,2.76,1.58,128.81,0.09,132.4,0,0.111,4.77,1.11,0.015934264220081613,0.9840657357799184,5G NSA,Nominal,n41,Gaming,Static,Clear,High,Low,Light,morning
synnetqos_m_00000131,S042_00013,2025-08-06 22:20:35.899583,1,-114.13,0.0602,300.0,146.46,14,6.81,1500.0,6.57,3.33,1.7,275.89,0.96,276.8,0,0.054,2.67,0.3,0.00438,0.99562,5G NSA,Moderately_Degraded,n260,Gaming,Walking,Clear,Low,High,Light,evening
synnetqos_m_00000132,S042_00013,2025-08-06 22:21:35.899583,1,-117.53,0.0602,300.0,144.33,14,18.33,119.5,18.33,22.71,4.47,187.21,0.3,188.0,2,0.115,15.85,0.3,0.1533891213389121,0.8466108786610879,5G NSA,Moderately_Degraded,n260,Gaming,Walking,Clear,Low,Medium,Moderate,evening
synnetqos_m_00000133,S042_00013,2025-08-06 22:22:35.899583,1,-110.83,0.0642,282.18,139.44,14,2.38,15.86,2.22,0.25,0.23,159.88,0.32,156.9,1,0.1,1.67,0.282,0.13997477931904162,0.8600252206809584,5G NSA,Moderately_Degraded,n260,Call,Walking,Clear,Low,Medium,Light,evening
synnetqos_m_00000134,S042_00013,2025-08-06 22:23:35.899583,1,-110.62,0.0624,289.84,141.96,14,10.89,29.31,10.63,0.59,0.59,165.64,0.27,159.6,1,0.127,10.12,0.29,0.36267485499829416,0.6373251450017059,5G NSA,Moderately_Degraded,n260,Browse,Walking,Clear,Low,Medium,Light,evening
synnetqos_m_00000135,S042_00013,2025-08-06 22:24:35.899583,1,-106.66,0.074,246.57,136.96,14,26.61,26.9,25.77,0.27,0.26,157.83,0.41,158.1,3,0.092,17.84,0.247,0.9579925650557621,0.042007434944237865,5G NSA,Moderately_Degraded,n260,Browse,Walking,Clear,Low,Medium,Light,evening
synnetqos_m_00000136,S042_00013,2025-08-06 22:25:35.899583,1,-109.59,0.0758,241.17,139.62,14,22.74,453.21,22.74,36.89,5.23,164.14,0.36,163.3,3,0.081,13.88,0.241,0.05017541537035811,0.9498245846296419,5G NSA,Moderately_Degraded,n260,Streaming,Walking,Clear,Low,Medium,Light,evening
synnetqos_m_00000137,S042_00013,2025-08-06 22:26:35.899583,1,-117.04,0.0602,300.0,144.99,14,10.19,514.1,10.19,183.38,2.4,191.6,0.31,188.9,0,0.081,6.22,0.3,0.019821046489009918,0.98017895351099,5G NSA,Moderately_Degraded,n260,Streaming,Walking,Clear,Low,Medium,Light,evening
synnetqos_m_00000138,S042_00013,2025-08-06 22:27:35.899583,1,-123.44,0.0602,300.0,149.94,14,8.15,385.94,7.79,4.78,1.88,201.78,0.26,204.9,2,0.07,4.07,0.3,0.020184484634917343,0.9798155153650827,5G NSA,Moderately_Degraded,n260,Gaming,Walking,Clear,Low,Medium,Moderate,evening
synnetqos_m_00000139,S042_00013,2025-08-06 22:28:35.899583,1,-113.99,0.0602,300.0,142.56,14,0.0,440.05,0.0,5.86,0.0,180.65,0.26,176.1,0,0.107,0.0,0.3,0.0,1.0,5G NSA,Moderately_Degraded,n260,Gaming,Walking,Clear,Low,Medium,Light,evening
synnetqos_m_00000140,S042_00013,2025-08-06 22:29:35.899583,1,-113.79,0.0602,300.0,143.05,14,10.78,107.31,9.89,5.52,2.7,174.49,0.56,176.0,2,0.106,7.84,0.3,0.09216289255428199,0.907837107445718,5G NSA,Moderately_Degraded,n260,Gaming,Walking,Clear,Low,Medium,Light,evening
synnetqos_m_00000141,S042_00014,2025-08-22 09:00:28.821889,0,-50.0,0.1803,120.0,82.46,8,260.86,139.57,131.94,24.15,22.67,17.46,0.06,17.7,0,0.068,67.75,0.12,0.9453320914236584,0.05466790857634163,5G SA,Nominal,n78,Gaming,Static,Clear,Medium,High,Heavy,morning
synnetqos_m_00000142,S042_00014,2025-08-22 09:01:28.821889,0,-73.36,0.1803,120.0,111.28,8,602.83,349.15,335.28,250.0,210.99,15.74,0.02,10.8,0,0.107,269.81,0.12,0.960274953458399,0.03972504654160103,5G SA,Nominal,n78,Streaming,Static,Clear,Medium,Medium,Light,morning
synnetqos_m_00000143,S042_00014,2025-08-22 09:02:28.821889,0,-74.96,0.14,144.83,109.47,10,228.34,10.56,9.7,0.28,0.29,39.55,0.16,41.1,1,0.116,8.41,0.145,0.918560606060606,0.08143939393939403,5G SA,Nominal,n78,Call,Walking,Clear,Medium,High,Heavy,morning
synnetqos_m_00000144,S042_00014,2025-08-22 09:03:28.821889,0,-56.19,0.1418,143.37,88.38,10,244.88,10.24,10.1,16.84,17.34,21.56,0.05,23.6,1,0.099,7.47,0.143,0.986328125,0.013671875,5G SA,Nominal,n78,Browse,Walking,Clear,Medium,High,Light,morning
synnetqos_m_00000145,S042_00014,2025-08-22 09:04:28.821889,0,-77.61,0.1093,175.63,113.94,10,549.08,571.59,549.08,1.19,1.07,34.07,0.07,37.9,0,0.149,613.29,0.176,0.9606186252383702,0.03938137476162984,5G SA,Nominal,n78,Browse,Walking,Clear,Medium,Medium,Moderate,morning
synnetqos_m_00000146,S042_00014,2025-08-22 09:05:28.821889,0,-78.83,0.0795,230.69,111.57,10,539.22,326.49,330.1,12.73,11.73,40.4,0.11,45.2,0,0.12,297.12,0.231,1.0110570002144017,0.0,5G SA,Nominal,n78,Gaming,Walking,Clear,Medium,Medium,Light,morning
synnetqos_m_00000147,S042_00014,2025-08-22 09:06:28.821889,0,-95.61,0.0682,266.11,127.97,10,416.28,143.14,131.21,4.88,4.98,59.89,0.06,58.0,0,0.101,99.15,0.266,0.9166550230543525,0.08334497694564746,5G SA,Nominal,n78,Gaming,Walking,Clear,Medium,Low,Light,morning
synnetqos_m_00000148,S042_00014,2025-08-22 09:07:28.821889,0,-85.3,0.0713,255.13,118.98,10,189.81,153.56,159.61,0.57,0.55,82.57,0.18,76.4,1,0.093,111.38,0.255,1.0393982808022924,0.0,5G SA,Nominal,n78,Browse,Walking,Clear,Medium,High,Heavy,morning
synnetqos_m_00000149,S042_00014,2025-08-22 09:08:28.821889,1,-86.44,0.0734,248.51,118.73,10,475.97,1500.0,472.98,12.52,11.4,58.38,0.12,60.3,1,0.072,256.71,0.249,0.31532,0.68468,5G SA,Nominal,n78,Streaming,Walking,Clear,Medium,Medium,Light,morning
synnetqos_m_00000150,S042_00014,2025-08-22 09:09:28.821889,1,-109.09,0.0662,273.78,141.62,10,8.99,567.91,8.16,17.05,3.15,182.49,0.32,181.2,0,0.084,5.16,0.274,0.01436847387790319,0.9856315261220968,5G SA,Nominal,n78,Streaming,Walking,Clear,Medium,High,Heavy,morning
synnetqos_m_00000151,S042_00015,2025-08-10 23:57:11.735382,0,-82.24,0.0672,270.0,117.69,7,174.96,77.04,79.64,12.9,12.34,98.29,0.18,106.2,0,0.097,57.68,0.27,1.033748701973001,0.0,5G NSA,Moderately_Degraded,n78,Gaming,Static,Rainy,Low,High,Light,evening
synnetqos_m_00000152,S042_00015,2025-08-10 23:58:11.735382,0,-94.45,0.0517,348.44,127.81,9,193.25,155.55,142.45,1.04,0.94,110.79,0.23,110.3,1,0.13,138.99,0.348,0.9157827065252329,0.08421729347476714,5G NSA,Moderately_Degraded,n78,Browse,Walking,Rainy,Low,Medium,Moderate,evening
synnetqos_m_00000153,S042_00015,2025-08-10 23:59:11.735382,0,-72.59,0.09,206.81,104.76,9,677.28,12.35,12.33,0.76,0.71,31.6,0.04,38.0,1,0.098,9.07,0.207,0.9983805668016195,0.0016194331983805377,5G NSA,Moderately_Degraded,n78,Call,Walking,Rainy,Low,Low,Light,evening
synnetqos_m_00000154,S042_00015,2025-08-11 00:00:11.735382,0,-65.13,0.1141,169.71,103.42,9,685.74,13.77,13.15,0.06,0.06,16.56,0.03,12.6,2,0.103,10.16,0.17,0.9549745824255629,0.04502541757443712,5G NSA,Moderately_Degraded,n78,Call,Walking,Rainy,Low,Low,Light,night
synnetqos_m_00000155,S042_00015,2025-08-11 00:01:11.735382,0,-56.06,0.1141,169.71,92.68,7,457.89,110.5,115.42,36.89,34.93,33.95,0.06,36.8,0,0.105,91.25,0.17,1.044524886877828,0.0,5G NSA,Moderately_Degraded,n78,Gaming,Static,Rainy,Low,Medium,Moderate,night
synnetqos_m_00000156,S042_00015,2025-08-11 00:02:11.735382,0,-79.11,0.1141,169.71,116.15,7,433.97,208.87,188.53,84.62,82.73,54.54,0.1,48.7,0,0.081,115.16,0.17,0.9026188538325274,0.09738114616747262,5G NSA,Moderately_Degraded,n78,Streaming,Static,Rainy,Low,Medium,Moderate,night
synnetqos_m_00000157,S042_00015,2025-08-11 00:03:11.735382,0,-86.15,0.1141,169.71,120.45,7,132.36,25.83,24.42,0.55,0.56,116.45,0.3,116.3,0,0.059,10.79,0.17,0.9454123112659699,0.05458768873403008,5G NSA,Moderately_Degraded,n78,Browse,Static,Rainy,Low,High,Heavy,night
synnetqos_m_00000158,S042_00015,2025-08-11 00:04:11.735382,0,-79.81,0.1141,169.71,116.92,7,171.92,4.67,4.3,0.95,0.94,83.12,0.15,81.6,0,0.114,3.67,0.17,0.9207708779443254,0.07922912205567456,5G NSA,Moderately_Degraded,n78,Call,Static,Rainy,Low,High,Light,night
synnetqos_m_00000159,S042_00015,2025-08-11 00:05:11.735382,0,-62.41,0.1141,169.71,102.57,7,463.43,48.48,45.74,1.46,1.47,19.62,0.04,19.0,0,0.098,33.65,0.17,0.9434818481848186,0.05651815181518138,5G NSA,Moderately_Degraded,n78,Browse,Static,Rainy,Low,Medium,Moderate,night
synnetqos_m_00000160,S042_00015,2025-08-11 00:06:11.735382,1,-63.3,0.1125,171.61,98.31,9,411.15,1204.11,403.74,21.07,19.49,26.46,0.05,25.4,0,0.098,296.52,0.172,0.33530159204723825,0.6646984079527618,5G NSA,Moderately_Degraded,n78,Streaming,Walking,Rainy,Low,Medium,Light,night
synnetqos_m_00000161,S042_00016,2025-08-08 20:54:18.494322,1,-116.75,0.0295,610.0,131.79,33,0.0,616.19,0.0,40.7,0.0,183.81,0.42,189.4,0,0.145,0.0,0.61,0.0,1.0,5G SA,Nominal,n41,Streaming,Static,Rainy,High,High,Moderate,evening
synnetqos_m_00000162,S042_00016,2025-08-08 20:55:18.494322,1,-126.93,0.0295,610.0,138.39,33,14.29,122.14,13.35,0.83,0.83,195.89,0.42,197.8,0,0.083,8.27,0.61,0.1093008023579499,0.8906991976420501,5G SA,Nominal,n41,Browse,Static,Rainy,High,High,Moderate,evening
synnetqos_m_00000163,S042_00016,2025-08-08 20:56:18.494322,1,-124.09,0.0295,610.0,134.78,33,0.0,205.14,0.0,54.27,0.0,125.63,0.19,118.2,0,0.066,0.0,0.61,0.0,1.0,5G SA,Nominal,n41,Streaming,Static,Rainy,High,Medium,Moderate,evening
synnetqos_m_00000164,S042_00016,2025-08-08 20:57:18.494322,1,-127.45,0.0295,610.0,137.08,33,8.66,141.2,8.04,77.21,3.03,130.62,0.11,131.5,0,0.1,6.05,0.61,0.05694050991501416,0.9430594900849858,5G SA,Nominal,n41,Streaming,Static,Rainy,High,Medium,Light,evening
synnetqos_m_00000165,S042_00016,2025-08-08 20:58:18.494322,1,-119.8,0.0295,610.0,127.72,33,26.57,203.5,25.32,94.72,9.3,133.74,0.23,127.9,0,0.135,25.69,0.61,0.12442260442260443,0.8755773955773956,5G SA,Nominal,n41,Streaming,Static,Rainy,High,Medium,Light,evening
synnetqos_m_00000166,S042_00016,2025-08-08 20:59:18.494322,1,-120.61,0.0295,610.0,129.11,33,0.0,0.77,0.0,0.48,0.0,176.65,0.49,179.4,0,0.131,0.0,0.61,0.0,1.0,5G SA,Nominal,n41,Call,Static,Rainy,High,High,Heavy,evening
synnetqos_m_00000167,S042_00016,2025-08-08 21:00:18.494322,1,-131.08,0.0295,610.0,138.53,33,0.0,95.72,0.0,0.64,0.0,200.46,0.38,196.1,0,0.083,0.0,0.61,0.0,1.0,5G SA,Nominal,n41,Browse,Static,Rainy,High,High,Light,evening
synnetqos_m_00000168,S042_00016,2025-08-08 21:01:18.494322,1,-108.35,0.0295,610.0,120.71,33,14.38,88.86,13.64,21.74,5.03,154.46,0.4,160.3,0,0.088,9.04,0.61,0.15349988746342563,0.8465001125365743,5G SA,Nominal,n41,Streaming,Static,Rainy,High,High,Light,evening
synnetqos_m_00000169,S042_00016,2025-08-08 21:02:18.494322,1,-105.95,0.0295,610.0,115.75,33,19.62,647.12,19.38,23.96,6.87,150.03,0.54,148.5,0,0.06,8.76,0.61,0.029948077636296203,0.9700519223637037,5G SA,Nominal,n41,Streaming,Static,Rainy,High,High,Light,evening
synnetqos_m_00000170,S042_00016,2025-08-08 21:03:18.494322,1,-116.16,0.0295,610.0,131.16,33,4.34,113.24,4.34,2.22,1.47,128.77,0.23,131.4,0,0.106,3.44,0.61,0.03832567997174143,0.9616743200282586,5G SA,Nominal,n41,Browse,Static,Rainy,High,Medium,Light,evening
synnetqos_m_00000171,S042_00017,2025-08-05 01:14:37.258987,0,-79.08,0.0515,350.0,113.64,7,341.51,151.53,147.66,2.25,2.29,55.99,0.11,61.8,0,0.09,100.03,0.35,0.9744605028707186,0.025539497129281385,5G NSA,Nominal,n78,Gaming,Static,Rainy,Low,Medium,Moderate,night
