measurement_id,session_id,service_degraded,items
synnetqos_m_00000070,S042_00006,0,app_type=Gaming;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Driving;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00000071,S042_00007,1,app_type=Gaming;band=n77;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000072,S042_00007,1,app_type=Browse;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00000073,S042_00007,1,app_type=Streaming;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000074,S042_00007,1,app_type=Streaming;band=n77;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00000075,S042_00007,1,app_type=Gaming;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00000076,S042_00007,1,app_type=Call;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00000077,S042_00007,1,app_type=Streaming;band=n77;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00000078,S042_00007,0,app_type=Streaming;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000079,S042_00007,0,app_type=Call;band=n77;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000080,S042_00007,1,app_type=Browse;band=n77;congestion_level=High;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00000081,S042_00008,0,app_type=Call;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00000082,S042_00008,0,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00000083,S042_00008,0,app_type=Call;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000084,S042_00008,1,app_type=Gaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000085,S042_00008,0,app_type=Call;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000086,S042_00008,1,app_type=Call;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00000087,S042_00008,0,app_type=Gaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000088,S042_00008,0,app_type=Gaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000089,S042_00008,0,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000090,S042_00008,0,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000091,S042_00009,1,app_type=Call;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00000092,S042_00009,0,app_type=Call;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00000093,S042_00009,1,app_type=Browse;band=n77;congestion_level=High;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Heavy;weather=Rainy
synnetqos_m_00000094,S042_00009,0,app_type=Call;band=n77;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Light;weather=Rainy
synnetqos_m_00000095,S042_00009,0,app_type=Streaming;band=n77;congestion_level=Low;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Rainy
synnetqos_m_00000096,S042_00009,0,app_type=Call;band=n77;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Rainy
synnetqos_m_00000097,S042_00009,0,app_type=Call;band=n77;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Rainy
synnetqos_m_00000098,S042_00009,0,app_type=Call;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00000099,S042_00009,0,app_type=Call;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00000100,S042_00009,0,app_type=Gaming;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Rainy
synnetqos_m_00000101,S042_00010,0,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00000102,S042_00010,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000103,S042_00010,1,app_type=Call;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000104,S042_00010,0,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00000105,S042_00010,1,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00000106,S042_00010,1,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00000107,S042_00010,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00000108,S042_00010,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Heavy;weather=Clear
