edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,session_id,source_measurement_id,target_measurement_id,source_service_degraded,target_service_degraded
edge_17955e18ecb98c7e92,warehouse_measurement:measurement:synnetqos_m_00000111:7d6817d6eac3,warehouse_measurement:measurement:synnetqos_m_00000112:ae021088089d,next_measurement,warehouse_measurement,True,1.0,S042_00011,synnetqos_m_00000111,synnetqos_m_00000112,0,1
edge_688ec8be45e8f6956c,warehouse_measurement:measurement:synnetqos_m_00000112:ae021088089d,warehouse_measurement:measurement:synnetqos_m_00000113:338ebade8379,next_measurement,warehouse_measurement,True,1.0,S042_00011,synnetqos_m_00000112,synnetqos_m_00000113,1,1
edge_6f7fba42851b9e4509,warehouse_measurement:measurement:synnetqos_m_00000113:338ebade8379,warehouse_measurement:measurement:synnetqos_m_00000114:6f1399e95dd5,next_measurement,warehouse_measurement,True,1.0,S042_00011,synnetqos_m_00000113,synnetqos_m_00000114,1,0
edge_680e50cef235706102,warehouse_measurement:measurement:synnetqos_m_00000114:6f1399e95dd5,warehouse_measurement:measurement:synnetqos_m_00000115:0cbdb4e5ddf6,next_measurement,warehouse_measurement,True,1.0,S042_00011,synnetqos_m_00000114,synnetqos_m_00000115,0,1
edge_c4edc330d869aa7d3a,warehouse_measurement:measurement:synnetqos_m_00000115:0cbdb4e5ddf6,warehouse_measurement:measurement:synnetqos_m_00000116:d42ce2f199e7,next_measurement,warehouse_measurement,True,1.0,S042_00011,synnetqos_m_00000115,synnetqos_m_00000116,1,1
edge_8c4b94db1b391a6eb3,warehouse_measurement:measurement:synnetqos_m_00000116:d42ce2f199e7,warehouse_measurement:measurement:synnetqos_m_00000117:fa487ed1c69f,next_measurement,warehouse_measurement,True,1.0,S042_00011,synnetqos_m_00000116,synnetqos_m_00000117,1,1
edge_a96f63283b45543c5f,warehouse_measurement:measurement:synnetqos_m_00000117:fa487ed1c69f,warehouse_measurement:measurement:synnetqos_m_00000118:a5b3e9346e6b,next_measurement,warehouse_measurement,True,1.0,S042_00011,synnetqos_m_00000117,synnetqos_m_00000118,1,1
edge_098ba2c5d63d2eaced,warehouse_measurement:measurement:synnetqos_m_00000118:a5b3e9346e6b,warehouse_measurement:measurement:synnetqos_m_00000119:d715eec95195,next_measurement,warehouse_measurement,True,1.0,S042_00011,synnetqos_m_00000118,synnetqos_m_00000119,1,1
edge_2564f0aea38e5e2f16,warehouse_measurement:measurement:synnetqos_m_00000119:d715eec95195,warehouse_measurement:measurement:synnetqos_m_00000120:20516511047f,next_measurement,warehouse_measurement,True,1.0,S042_00011,synnetqos_m_00000119,synnetqos_m_00000120,1,1
edge_c91df52631d6edbb2c,warehouse_measurement:measurement:synnetqos_m_00000121:0417ac55c8f1,warehouse_measurement:measurement:synnetqos_m_00000122:cb401922de93,next_measurement,warehouse_measurement,True,1.0,S042_00012,synnetqos_m_00000121,synnetqos_m_00000122,0,1
edge_fbf53d3b872c3f4306,warehouse_measurement:measurement:synnetqos_m_00000122:cb401922de93,warehouse_measurement:measurement:synnetqos_m_00000123:30d382824cde,next_measurement,warehouse_measurement,True,1.0,S042_00012,synnetqos_m_00000122,synnetqos_m_00000123,1,1
edge_0e941044252f8bb51c,warehouse_measurement:measurement:synnetqos_m_00000123:30d382824cde,warehouse_measurement:measurement:synnetqos_m_00000124:1f072335aaa3,next_measurement,warehouse_measurement,True,1.0,S042_00012,synnetqos_m_00000123,synnetqos_m_00000124,1,1
edge_93b54164b0a8cc193a,warehouse_measurement:measurement:synnetqos_m_00000124:1f072335aaa3,warehouse_measurement:measurement:synnetqos_m_00000125:3449ee9bc4fc,next_measurement,warehouse_measurement,True,1.0,S042_00012,synnetqos_m_00000124,synnetqos_m_00000125,1,1
edge_8bd45e687dba2d3b83,warehouse_measurement:measurement:synnetqos_m_00000125:3449ee9bc4fc,warehouse_measurement:measurement:synnetqos_m_00000126:1209154bfc6b,next_measurement,warehouse_measurement,True,1.0,S042_00012,synnetqos_m_00000125,synnetqos_m_00000126,1,1
edge_1031fcd771f23c7284,warehouse_measurement:measurement:synnetqos_m_00000126:1209154bfc6b,warehouse_measurement:measurement:synnetqos_m_00000127:69d84634b804,next_measurement,warehouse_measurement,True,1.0,S042_00012,synnetqos_m_00000126,synnetqos_m_00000127,1,1
edge_00f64ae3a7c4fd9ff3,warehouse_measurement:measurement:synnetqos_m_00000127:69d84634b804,warehouse_measurement:measurement:synnetqos_m_00000128:b597354b0b92,next_measurement,warehouse_measurement,True,1.0,S042_00012,synnetqos_m_00000127,synnetqos_m_00000128,1,1
edge_32770432fc4503d6f3,warehouse_measurement:measurement:synnetqos_m_00000128:b597354b0b92,warehouse_measurement:measurement:synnetqos_m_00000129:ac34b8b0d849,next_measurement,warehouse_measurement,True,1.0,S042_00012,synnetqos_m_00000128,synnetqos_m_00000129,1,1
edge_4d90a8a7cf7b951a20,warehouse_measurement:measurement:synnetqos_m_00000129:ac34b8b0d849,warehouse_measurement:measurement:synnetqos_m_00000130:144ad172df0f,next_measurement,warehouse_measurement,True,1.0,S042_00012,synnetqos_m_00000129,synnetqos_m_00000130,1,1
edge_f6303d52c1526b81cd,warehouse_measurement:measurement:synnetqos_m_00000131:9b4218ad3439,warehouse_measurement:measurement:synnetqos_m_00000132:2dab70d1fb7a,next_measurement,warehouse_measurement,True,1.0,S042_00013,synnetqos_m_00000131,synnetqos_m_00000132,1,1
edge_572822ce292a0cd1ab,warehouse_measurement:measurement:synnetqos_m_00000132:2dab70d1fb7a,warehouse_measurement:measurement:synnetqos_m_00000133:823a4dbb494b,next_measurement,warehouse_measurement,True,1.0,S042_00013,synnetqos_m_00000132,synnetqos_m_00000133,1,1
edge_eef1b608166ec8893f,warehouse_measurement:measurement:synnetqos_m_00000133:823a4dbb494b,warehouse_measurement:measurement:synnetqos_m_00000134:eb425ccfd2f8,next_measurement,warehouse_measurement,True,1.0,S042_00013,synnetqos_m_00000133,synnetqos_m_00000134,1,1
edge_c2644b7fbd4557eb7e,warehouse_measurement:measurement:synnetqos_m_00000134:eb425ccfd2f8,warehouse_measurement:measurement:synnetqos_m_00000135:9e026e2c6074,next_measurement,warehouse_measurement,True,1.0,S042_00013,synnetqos_m_00000134,synnetqos_m_00000135,1,1
edge_8173bd84fc283e03f5,warehouse_measurement:measurement:synnetqos_m_00000135:9e026e2c6074,warehouse_measurement:measurement:synnetqos_m_00000136:b117900112eb,next_measurement,warehouse_measurement,True,1.0,S042_00013,synnetqos_m_00000135,synnetqos_m_00000136,1,1
edge_e51f70759267a22532,warehouse_measurement:measurement:synnetqos_m_00000136:b117900112eb,warehouse_measurement:measurement:synnetqos_m_00000137:e2bb12c4b94c,next_measurement,warehouse_measurement,True,1.0,S042_00013,synnetqos_m_00000136,synnetqos_m_00000137,1,1
edge_7601272571089b6575,warehouse_measurement:measurement:synnetqos_m_00000137:e2bb12c4b94c,warehouse_measurement:measurement:synnetqos_m_00000138:a57c95a7ed2c,next_measurement,warehouse_measurement,True,1.0,S042_00013,synnetqos_m_00000137,synnetqos_m_00000138,1,1
edge_be063e88df55aa0862,warehouse_measurement:measurement:synnetqos_m_00000138:a57c95a7ed2c,warehouse_measurement:measurement:synnetqos_m_00000139:5c85a12e735c,next_measurement,warehouse_measurement,True,1.0,S042_00013,synnetqos_m_00000138,synnetqos_m_00000139,1,1
edge_7fa402d71bbaf46276,warehouse_measurement:measurement:synnetqos_m_00000139:5c85a12e735c,warehouse_measurement:measurement:synnetqos_m_00000140:3ac2dea16bc8,next_measurement,warehouse_measurement,True,1.0,S042_00013,synnetqos_m_00000139,synnetqos_m_00000140,1,1
edge_bfee1f12109f3917d4,warehouse_measurement:measurement:synnetqos_m_00000141:159b42a3585d,warehouse_measurement:measurement:synnetqos_m_00000142:e243002fe3f4,next_measurement,warehouse_measurement,True,1.0,S042_00014,synnetqos_m_00000141,synnetqos_m_00000142,0,0
edge_ef1a5da3c830959826,warehouse_measurement:measurement:synnetqos_m_00000142:e243002fe3f4,warehouse_measurement:measurement:synnetqos_m_00000143:9b7bf8ebc7df,next_measurement,warehouse_measurement,True,1.0,S042_00014,synnetqos_m_00000142,synnetqos_m_00000143,0,0
edge_8ee2a49cd47687db4d,warehouse_measurement:measurement:synnetqos_m_00000143:9b7bf8ebc7df,warehouse_measurement:measurement:synnetqos_m_00000144:b61575f58cbd,next_measurement,warehouse_measurement,True,1.0,S042_00014,synnetqos_m_00000143,synnetqos_m_00000144,0,0
edge_e8c16dd44317ededd5,warehouse_measurement:measurement:synnetqos_m_00000144:b61575f58cbd,warehouse_measurement:measurement:synnetqos_m_00000145:998a838ce840,next_measurement,warehouse_measurement,True,1.0,S042_00014,synnetqos_m_00000144,synnetqos_m_00000145,0,0
edge_780e16284b9d5b9481,warehouse_measurement:measurement:synnetqos_m_00000145:998a838ce840,warehouse_measurement:measurement:synnetqos_m_00000146:e1897b0a7861,next_measurement,warehouse_measurement,True,1.0,S042_00014,synnetqos_m_00000145,synnetqos_m_00000146,0,0
edge_7b4a8fd50dd9dd5776,warehouse_measurement:measurement:synnetqos_m_00000146:e1897b0a7861,warehouse_measurement:measurement:synnetqos_m_00000147:74ef6cf8b7f6,next_measurement,warehouse_measurement,True,1.0,S042_00014,synnetqos_m_00000146,synnetqos_m_00000147,0,0
edge_12c32783a918e8df60,warehouse_measurement:measurement:synnetqos_m_00000147:74ef6cf8b7f6,warehouse_measurement:measurement:synnetqos_m_00000148:b329f9bc3c23,next_measurement,warehouse_measurement,True,1.0,S042_00014,synnetqos_m_00000147,synnetqos_m_00000148,0,0
edge_3833a560e9f56904fd,warehouse_measurement:measurement:synnetqos_m_00000148:b329f9bc3c23,warehouse_measurement:measurement:synnetqos_m_00000149:3be3f2f158ce,next_measurement,warehouse_measurement,True,1.0,S042_00014,synnetqos_m_00000148,synnetqos_m_00000149,0,1
edge_28e19280520c36b9ce,warehouse_measurement:measurement:synnetqos_m_00000149:3be3f2f158ce,warehouse_measurement:measurement:synnetqos_m_00000150:96becb51e05d,next_measurement,warehouse_measurement,True,1.0,S042_00014,synnetqos_m_00000149,synnetqos_m_00000150,1,1
edge_385b1ed5244d248193,warehouse_measurement:measurement:synnetqos_m_00000151:ee2c85f45f4d,warehouse_measurement:measurement:synnetqos_m_00000152:01454910cfce,next_measurement,warehouse_measurement,True,1.0,S042_00015,synnetqos_m_00000151,synnetqos_m_00000152,0,0
edge_0a7cccb122405689b7,warehouse_measurement:measurement:synnetqos_m_00000152:01454910cfce,warehouse_measurement:measurement:synnetqos_m_00000153:f1c6fe5a9493,next_measurement,warehouse_measurement,True,1.0,S042_00015,synnetqos_m_00000152,synnetqos_m_00000153,0,0
edge_eaf0dfe75d239eaee3,warehouse_measurement:measurement:synnetqos_m_00000153:f1c6fe5a9493,warehouse_measurement:measurement:synnetqos_m_00000154:a65b8e9edbda,next_measurement,warehouse_measurement,True,1.0,S042_00015,synnetqos_m_00000153,synnetqos_m_00000154,0,0
edge_258a6bfae12b92a93d,warehouse_measurement:measurement:synnetqos_m_00000154:a65b8e9edbda,warehouse_measurement:measurement:synnetqos_m_00000155:02c95149d87d,next_measurement,warehouse_measurement,True,1.0,S042_00015,synnetqos_m_00000154,synnetqos_m_00000155,0,0
edge_a33e01574506f853c0,warehouse_measurement:measurement:synnetqos_m_00000155:02c95149d87d,warehouse_measurement:measurement:synnetqos_m_00000156:4934fdee491b,next_measurement,warehouse_measurement,True,1.0,S042_00015,synnetqos_m_00000155,synnetqos_m_00000156,0,0
edge_7f2b48ae298d419827,warehouse_measurement:measurement:synnetqos_m_00000156:4934fdee491b,warehouse_measurement:measurement:synnetqos_m_00000157:84829413ce86,next_measurement,warehouse_measurement,True,1.0,S042_00015,synnetqos_m_00000156,synnetqos_m_00000157,0,0
edge_9fea63d866a64600b0,warehouse_measurement:measurement:synnetqos_m_00000157:84829413ce86,warehouse_measurement:measurement:synnetqos_m_00000158:a38cd0be1716,next_measurement,warehouse_measurement,True,1.0,S042_00015,synnetqos_m_00000157,synnetqos_m_00000158,0,0
edge_368fd6090bb8fe034f,warehouse_measurement:measurement:synnetqos_m_00000158:a38cd0be1716,warehouse_measurement:measurement:synnetqos_m_00000159:e358c9c1d84b,next_measurement,warehouse_measurement,True,1.0,S042_00015,synnetqos_m_00000158,synnetqos_m_00000159,0,0
edge_eb9fd42b3c610fffbd,warehouse_measurement:measurement:synnetqos_m_00000159:e358c9c1d84b,warehouse_measurement:measurement:synnetqos_m_00000160:4dfc6bd9fec3,next_measurement,warehouse_measurement,True,1.0,S042_00015,synnetqos_m_00000159,synnetqos_m_00000160,0,1
edge_61dc980da8c7751839,warehouse_measurement:measurement:synnetqos_m_00000161:f25ea294fed0,warehouse_measurement:measurement:synnetqos_m_00000162:52e99025a362,next_measurement,warehouse_measurement,True,1.0,S042_00016,synnetqos_m_00000161,synnetqos_m_00000162,1,1
edge_1b09aedad53426ccf3,warehouse_measurement:measurement:synnetqos_m_00000162:52e99025a362,warehouse_measurement:measurement:synnetqos_m_00000163:08acd7b467e2,next_measurement,warehouse_measurement,True,1.0,S042_00016,synnetqos_m_00000162,synnetqos_m_00000163,1,1
edge_f173f46cbf663bbc59,warehouse_measurement:measurement:synnetqos_m_00000163:08acd7b467e2,warehouse_measurement:measurement:synnetqos_m_00000164:469ba9dfac53,next_measurement,warehouse_measurement,True,1.0,S042_00016,synnetqos_m_00000163,synnetqos_m_00000164,1,1
edge_0aa313735715ab533c,warehouse_measurement:measurement:synnetqos_m_00000164:469ba9dfac53,warehouse_measurement:measurement:synnetqos_m_00000165:68ec5db12ceb,next_measurement,warehouse_measurement,True,1.0,S042_00016,synnetqos_m_00000164,synnetqos_m_00000165,1,1
edge_3b806b273566470ebd,warehouse_measurement:measurement:synnetqos_m_00000165:68ec5db12ceb,warehouse_measurement:measurement:synnetqos_m_00000166:23ffc8e402de,next_measurement,warehouse_measurement,True,1.0,S042_00016,synnetqos_m_00000165,synnetqos_m_00000166,1,1
edge_5884f9b5fb9a12ca1e,warehouse_measurement:measurement:synnetqos_m_00000166:23ffc8e402de,warehouse_measurement:measurement:synnetqos_m_00000167:378b6db03e38,next_measurement,warehouse_measurement,True,1.0,S042_00016,synnetqos_m_00000166,synnetqos_m_00000167,1,1
edge_7e33652f5a9bccd90b,warehouse_measurement:measurement:synnetqos_m_00000167:378b6db03e38,warehouse_measurement:measurement:synnetqos_m_00000168:daf3b8b1d455,next_measurement,warehouse_measurement,True,1.0,S042_00016,synnetqos_m_00000167,synnetqos_m_00000168,1,1
edge_63ab79179a8bf6b32c,warehouse_measurement:measurement:synnetqos_m_00000168:daf3b8b1d455,warehouse_measurement:measurement:synnetqos_m_00000169:ca83e2f4d62c,next_measurement,warehouse_measurement,True,1.0,S042_00016,synnetqos_m_00000168,synnetqos_m_00000169,1,1
edge_c00b97422cf5cc2448,warehouse_measurement:measurement:synnetqos_m_00000169:ca83e2f4d62c,warehouse_measurement:measurement:synnetqos_m_00000170:fe68f0c3c761,next_measurement,warehouse_measurement,True,1.0,S042_00016,synnetqos_m_00000169,synnetqos_m_00000170,1,1
edge_9325b0bafadc8483c0,warehouse_measurement:measurement:synnetqos_m_00000171:896c4c0656ac,warehouse_measurement:measurement:synnetqos_m_00000172:aa326b5c8010,next_measurement,warehouse_measurement,True,1.0,S042_00017,synnetqos_m_00000171,synnetqos_m_00000172,0,1
edge_25d11d729cfac0ea8a,warehouse_measurement:measurement:synnetqos_m_00000172:aa326b5c8010,warehouse_measurement:measurement:synnetqos_m_00000173:e108d083c3e4,next_measurement,warehouse_measurement,True,1.0,S042_00017,synnetqos_m_00000172,synnetqos_m_00000173,1,0
edge_633927a0116b9aedbd,warehouse_measurement:measurement:synnetqos_m_00000173:e108d083c3e4,warehouse_measurement:measurement:synnetqos_m_00000174:737c5595950d,next_measurement,warehouse_measurement,True,1.0,S042_00017,synnetqos_m_00000173,synnetqos_m_00000174,0,0
edge_43dae1813955075970,warehouse_measurement:measurement:synnetqos_m_00000174:737c5595950d,warehouse_measurement:measurement:synnetqos_m_00000175:2e4c938ecdca,next_measurement,warehouse_measurement,True,1.0,S042_00017,synnetqos_m_00000174,synnetqos_m_00000175,0,0
edge_ecb9de662d56219eba,warehouse_measurement:measurement:synnetqos_m_00000175:2e4c938ecdca,warehouse_measurement:measurement:synnetqos_m_00000176:1044013664e9,next_measurement,warehouse_measurement,True,1.0,S042_00017,synnetqos_m_00000175,synnetqos_m_00000176,0,0
edge_7d0a561277631954c0,warehouse_measurement:measurement:synnetqos_m_00000176:1044013664e9,warehouse_measurement:measurement:synnetqos_m_00000177:f2f522fe87e7,next_measurement,warehouse_measurement,True,1.0,S042_00017,synnetqos_m_00000176,synnetqos_m_00000177,0,0
edge_85a20e7e1b92b69f45,warehouse_measurement:measurement:synnetqos_m_00000177:f2f522fe87e7,warehouse_measurement:measurement:synnetqos_m_00000178:889525d88529,next_measurement,warehouse_measurement,True,1.0,S042_00017,synnetqos_m_00000177,synnetqos_m_00000178,0,0
edge_73108fcd89400ac866,warehouse_measurement:measurement:synnetqos_m_00000178:889525d88529,warehouse_measurement:measurement:synnetqos_m_00000179:4c6ab111c082,next_measurement,warehouse_measurement,True,1.0,S042_00017,synnetqos_m_00000178,synnetqos_m_00000179,0,0
edge_4165e99855e9f99c28,warehouse_measurement:measurement:synnetqos_m_00000179:4c6ab111c082,warehouse_measurement:measurement:synnetqos_m_00000180:0dcaffdb46ac,next_measurement,warehouse_measurement,True,1.0,S042_00017,synnetqos_m_00000179,synnetqos_m_00000180,0,0
edge_b377a7238199d5a925,warehouse_measurement:measurement:synnetqos_m_00000181:e71e066b3209,warehouse_measurement:measurement:synnetqos_m_00000182:ff2ab20e976c,next_measurement,warehouse_measurement,True,1.0,S042_00018,synnetqos_m_00000181,synnetqos_m_00000182,1,0
edge_6305e314844697f5bf,warehouse_measurement:measurement:synnetqos_m_00000182:ff2ab20e976c,warehouse_measurement:measurement:synnetqos_m_00000183:f9ac9cbdaee5,next_measurement,warehouse_measurement,True,1.0,S042_00018,synnetqos_m_00000182,synnetqos_m_00000183,0,0
edge_1673357e09d6319268,warehouse_measurement:measurement:synnetqos_m_00000183:f9ac9cbdaee5,warehouse_measurement:measurement:synnetqos_m_00000184:a7053696da14,next_measurement,warehouse_measurement,True,1.0,S042_00018,synnetqos_m_00000183,synnetqos_m_00000184,0,1
edge_540dfd93c7372d2caa,warehouse_measurement:measurement:synnetqos_m_00000184:a7053696da14,warehouse_measurement:measurement:synnetqos_m_00000185:3239fa293320,next_measurement,warehouse_measurement,True,1.0,S042_00018,synnetqos_m_00000184,synnetqos_m_00000185,1,0
edge_c1195369aeb1e35d56,warehouse_measurement:measurement:synnetqos_m_00000185:3239fa293320,warehouse_measurement:measurement:synnetqos_m_00000186:247909f3d626,next_measurement,warehouse_measurement,True,1.0,S042_00018,synnetqos_m_00000185,synnetqos_m_00000186,0,1
edge_af03f60df4f21f9f25,warehouse_measurement:measurement:synnetqos_m_00000186:247909f3d626,warehouse_measurement:measurement:synnetqos_m_00000187:8f567d6ca22f,next_measurement,warehouse_measurement,True,1.0,S042_00018,synnetqos_m_00000186,synnetqos_m_00000187,1,0
edge_9f0354bf50539ddda7,warehouse_measurement:measurement:synnetqos_m_00000187:8f567d6ca22f,warehouse_measurement:measurement:synnetqos_m_00000188:5a96c18b7ede,next_measurement,warehouse_measurement,True,1.0,S042_00018,synnetqos_m_00000187,synnetqos_m_00000188,0,0
edge_04b7d7592a59574bf9,warehouse_measurement:measurement:synnetqos_m_00000188:5a96c18b7ede,warehouse_measurement:measurement:synnetqos_m_00000189:ffdf69fc4dc7,next_measurement,warehouse_measurement,True,1.0,S042_00018,synnetqos_m_00000188,synnetqos_m_00000189,0,0
