edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,row_count,support_fraction,degraded_count,degradation_rate,baseline_degradation_rate,degradation_lift,source_context_family,target_context_family
edge_0136ba1db0bb7df648,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,10244.0,10244,0.20488,4624,0.45138617727450214,0.50716,0.8900271655384929,obstruction,tower_load
edge_d8c27b16faa9bae029,context_cooccurrence:context_value:radio_band_lte_anchor:34e50eb9270d,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,6165.0,6165,0.1233,3844,0.6235198702351987,0.50716,1.2294342421231932,radio_band,tower_load
edge_65d3ab058999bdc1a5,context_cooccurrence:context_value:time_bin_night:908d2968c559,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,6384.0,6384,0.12768,2317,0.36293859649122806,0.50716,0.7156293802571734,time_bin,tower_load
edge_366b15893650906f32,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,17664.0,17664,0.35328,7504,0.42481884057971014,0.50716,0.8376426385750259,tower_load,weather
edge_e011be45dbc6c39007,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurs,context_cooccurrence,False,12373.0,12373,0.24746,4729,0.38220318435302675,0.50716,0.7536146075262771,application,area_type
edge_4f7cb8ce3d60f8d96a,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:congestion_low:dc6f30abc825,context_cooccurs,context_cooccurrence,False,2204.0,2204,0.04408,335,0.15199637023593465,0.50716,0.2997010218391329,application,congestion
edge_7bb17724ada445ea62,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurs,context_cooccurrence,False,9309.0,9309,0.18618,3625,0.3894080996884735,0.50716,0.7678210026194366,application,infrastructure
edge_89fa14a58e2c982e3c,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurs,context_cooccurrence,False,6248.0,6248,0.12496,2049,0.3279449423815621,0.50716,0.646630141141971,application,mobility
edge_6f627e62c44eb74ba8,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:network_type_4g:3830d9ef62b5,context_cooccurs,context_cooccurrence,False,3103.0,3103,0.06206,1900,0.6123106670963584,0.50716,1.2073323351533212,application,network_type
edge_32503dfc9a99170a16,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurs,context_cooccurrence,False,5015.0,5015,0.1003,1918,0.38245264207377866,0.50716,0.754106479363078,application,obstruction
edge_89208543c9a1de50f2,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:radio_band_lte_anchor:34e50eb9270d,context_cooccurs,context_cooccurrence,False,3103.0,3103,0.06206,1900,0.6123106670963584,0.50716,1.2073323351533212,application,radio_band
edge_02bcab5be7162d8048,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:time_bin_night:908d2968c559,context_cooccurs,context_cooccurrence,False,3134.0,3134,0.06268,945,0.301531589023612,0.50716,0.594549233030231,application,time_bin
edge_b503c51b7c377c928e,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,6197.0,6197,0.12394,1958,0.3159593351621752,0.50716,0.622997348296741,application,tower_load
edge_d0746f9b7686f8f70c,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,8720.0,8720,0.1744,3111,0.35676605504587156,0.50716,0.7034585831805968,application,weather
edge_0aaa5c40649ca5fff4,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurs,context_cooccurrence,False,12569.0,12569,0.25138,6637,0.5280451905481741,0.50716,1.041180673846861,application,area_type
edge_4cda03aa20da0925ef,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:congestion_low:dc6f30abc825,context_cooccurs,context_cooccurrence,False,2327.0,2327,0.04654,858,0.3687150837988827,0.50716,0.7270192519104083,application,congestion
edge_1f7b3de6eba4c5b46f,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurs,context_cooccurrence,False,9394.0,9394,0.18788,5006,0.5328933361720247,0.50716,1.050740074477531,application,infrastructure
edge_a2009995f0e41b2158,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurs,context_cooccurrence,False,6363.0,6363,0.12726,3107,0.4882916863114883,0.50716,0.9627961320125566,application,mobility
edge_d1736ef1337a9f5368,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:network_type_4g:3830d9ef62b5,context_cooccurs,context_cooccurrence,False,3049.0,3049,0.06098,2166,0.7103968514266973,0.50716,1.4007351751453134,application,network_type
edge_568f7e16895c9faf5b,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurs,context_cooccurrence,False,5211.0,5211,0.10422,2739,0.5256188831318365,0.50716,1.0363965674182436,application,obstruction
edge_2211a66577a1e057ca,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:radio_band_lte_anchor:34e50eb9270d,context_cooccurs,context_cooccurrence,False,3049.0,3049,0.06098,2166,0.7103968514266973,0.50716,1.4007351751453134,application,radio_band
edge_1950357f5e4e78c3d4,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:time_bin_night:908d2968c559,context_cooccurs,context_cooccurrence,False,3191.0,3191,0.06382,1505,0.47163898464431214,0.50716,0.9299609287883747,application,time_bin
edge_e67e3ffa20dde60930,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,6288.0,6288,0.12576,3016,0.4796437659033079,0.50716,0.9457444709821512,application,tower_load
edge_2e6dbebee5c08dabcc,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,8803.0,8803,0.17606,4375,0.4969896626150176,0.50716,0.9799464914721538,application,weather
edge_148980d2eb48146323,context_cooccurrence:context_value:application_streaming:ca9f33603ddd,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurs,context_cooccurrence,False,5477.0,5477,0.10954,3253,0.5939382873836042,0.50716,1.1711063320916557,application,congestion
edge_aa697f23eac74ea65a,context_cooccurrence:context_value:application_streaming:ca9f33603ddd,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,3685.0,3685,0.0737,2371,0.6434192672998643,0.50716,1.2686711635378662,application,tower_load
edge_a94598162cb7eb350a,context_cooccurrence:context_value:application_browse:3d1bd585d2bd,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,6212.0,6212,0.12424,2480,0.3992273019961365,0.50716,0.7871821555251527,application,tower_load
edge_5c9b0221434eecf6aa,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,10241.0,10241,0.20482,4481,0.4375549262767308,0.50716,0.8627551981164342,congestion,tower_load
edge_3244aa79016cda8a0d,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurs,context_cooccurrence,False,4788.0,4788,0.09576,2756,0.5756056808688388,0.50716,1.1349587524032627,application,congestion
edge_0eb6c76a991dd0f960,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,2419.0,2419,0.04838,1365,0.5642827614716825,0.50716,1.1126326237709647,application,tower_load
edge_82f350e0402e4b1f40,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurs,context_cooccurrence,False,5381.0,5381,0.10762,1638,0.30440438580189555,0.50716,0.6002137112585684,application,congestion
edge_62b851c4dac1aa1244,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurs,context_cooccurrence,False,2406.0,2406,0.04812,846,0.3516209476309227,0.50716,0.6933136438814628,application,infrastructure
edge_a95c7336b1ca47e327,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurs,context_cooccurrence,False,4809.0,4809,0.09618,1969,0.4094406321480557,0.50716,0.807320435657496,application,network_type
edge_6ebd98c8c1f15914a6,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurs,context_cooccurrence,False,5403.0,5403,0.10806,1512,0.2798445308162132,0.50716,0.5517874651317398,application,obstruction
edge_16eb4910255b35120e,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,1048.0,1048,0.02096,355,0.3387404580152672,0.50716,0.6679163538434955,application,radio_band
edge_6611d8ba9c40145cb8,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,3757.0,3757,0.07514,1406,0.37423476177801435,0.50716,0.7379027560888365,application,tower_load
edge_ea543b8887577b3b51,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurs,context_cooccurrence,False,9800.0,9800,0.196,4763,0.4860204081632653,0.50716,0.9583177067656464,area_type,infrastructure
edge_b3901712d4fb97c037,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurs,context_cooccurrence,False,19650.0,19650,0.393,9889,0.5032569974554707,0.50716,0.9923041987843494,area_type,network_type
edge_7ae0f79633787a9d54,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurs,context_cooccurrence,False,21350.0,21350,0.427,8569,0.4013583138173302,0.50716,0.7913840086310635,area_type,obstruction
edge_f556fe82a238ec1e14,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,4060.0,4060,0.0812,1975,0.48645320197044334,0.50716,0.9591710741589307,area_type,radio_band
edge_ff2b17c220005b1552,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurs,context_cooccurrence,False,4212.0,4212,0.08424,1764,0.4188034188034188,0.50716,0.8257816444581961,congestion,infrastructure
edge_1dee4dfaa7cf3b13e5,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurs,context_cooccurrence,False,8488.0,8488,0.16976,3497,0.41199340245051835,0.50716,0.8123538970946413,congestion,network_type
edge_c11159c398b4bfc9d6,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurs,context_cooccurrence,False,9293.0,9293,0.18586,2956,0.3180888841063166,0.50716,0.6271963169538539,congestion,obstruction
edge_06ad52db9e2da09e37,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,1736.0,1736,0.03472,665,0.38306451612903225,0.50716,0.7553129508025715,congestion,radio_band
edge_af9e883d328f9e0b2f,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurs,context_cooccurrence,False,4930.0,4930,0.0986,2127,0.43144016227180526,0.50716,0.8506983245362513,infrastructure,mobility
edge_67aa76529ae7d8fbff,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurs,context_cooccurrence,False,3820.0,3820,0.0764,1832,0.47958115183246075,0.50716,0.9456210107904028,infrastructure,network_type
edge_236014391af462b8a3,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurs,context_cooccurrence,False,4330.0,4330,0.0866,1686,0.38937644341801386,0.50716,0.7677585839143738,infrastructure,obstruction
edge_b82ada9f6bf7da287a,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,880.0,880,0.0176,405,0.4602272727272727,0.50716,0.9074597222321805,infrastructure,radio_band
edge_49bc70e7f424c7ebd8,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:time_bin_night:908d2968c559,context_cooccurs,context_cooccurrence,False,2513.0,2513,0.05026,1067,0.42459212097095106,0.50716,0.8371956009364915,infrastructure,time_bin
edge_132f8c6dbea4c78679,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,2831.0,2831,0.05662,1347,0.4758036029671494,0.50716,0.9381725746650945,infrastructure,tower_load
edge_392fdfff7f7c0df23b,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,7150.0,7150,0.143,3282,0.45902097902097905,0.50716,0.9050811953249054,infrastructure,weather
edge_2f09c7557efabae9af,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurs,context_cooccurrence,False,9998.0,9998,0.19996,4539,0.45399079815963195,0.50716,0.8951628641052762,mobility,network_type
edge_6f7e68dab9e6fc4d9e,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurs,context_cooccurrence,False,10599.0,10599,0.21198,3666,0.3458816869515992,0.50716,0.6819971743662733,mobility,obstruction
edge_409c65acadd7ed8b78,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,2083.0,2083,0.04166,892,0.42822851656265004,0.50716,0.844365716071161,mobility,radio_band
edge_1060e8129f481bc536,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurs,context_cooccurrence,False,8690.0,8690,0.1738,3539,0.40724971231300344,0.50716,0.8030004580664946,network_type,obstruction
edge_e8d13f7e16dace8637,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,2370.0,2370,0.0474,1246,0.5257383966244725,0.50716,1.036632219860542,network_type,radio_band
