algorithm,support,itemsets,item_count,itemset_text
apriori,0.19088,latency_ms=latency_moderate;movement_speed=Static;weather=Clear,3,latency_ms=latency_moderate;movement_speed=Static;weather=Clear
apriori,0.1908,congestion_level=High;infrastructure_profile=Nominal;jitter_ms=jitter_moderate,3,congestion_level=High;infrastructure_profile=Nominal;jitter_ms=jitter_moderate
apriori,0.19068,infrastructure_profile=Nominal;jitter_ms=jitter_low;network_type=5G_SA,3,infrastructure_profile=Nominal;jitter_ms=jitter_low;network_type=5G_SA
apriori,0.1906,band=LTE_Anchor;infrastructure_profile=Nominal;network_type=4G,3,band=LTE_Anchor;infrastructure_profile=Nominal;network_type=4G
apriori,0.1906,band=LTE_Anchor;infrastructure_profile=Nominal,2,band=LTE_Anchor;infrastructure_profile=Nominal
apriori,0.1906,infrastructure_profile=Nominal;network_type=4G,2,infrastructure_profile=Nominal;network_type=4G
apriori,0.19048,app_type=Streaming;infrastructure_profile=Nominal,2,app_type=Streaming;infrastructure_profile=Nominal
apriori,0.1902,downlink_shortfall_fraction=shortfall_low;obstruction_level=Medium,2,downlink_shortfall_fraction=shortfall_low;obstruction_level=Medium
apriori,0.18992,infrastructure_profile=Nominal;obstruction_level=Low;service_degraded=0,3,infrastructure_profile=Nominal;obstruction_level=Low;service_degraded=0
apriori,0.18986,congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_low,3,congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_low
apriori,0.18972,downlink_shortfall_fraction=shortfall_low;signal_strength_dbm=signal_strong,2,downlink_shortfall_fraction=shortfall_low;signal_strength_dbm=signal_strong
apriori,0.1895,latency_ms=latency_moderate;movement_speed=Static;service_degraded=0,3,latency_ms=latency_moderate;movement_speed=Static;service_degraded=0
apriori,0.18944,infrastructure_profile=Nominal;time_of_day=afternoon,2,infrastructure_profile=Nominal;time_of_day=afternoon
apriori,0.1892,obstruction_level=Low;service_degraded=0;weather=Clear,3,obstruction_level=Low;service_degraded=0;weather=Clear
apriori,0.18896,infrastructure_profile=Nominal;movement_speed=Walking;service_degraded=1,3,infrastructure_profile=Nominal;movement_speed=Walking;service_degraded=1
apriori,0.18878,congestion_level=Medium;service_degraded=1,2,congestion_level=Medium;service_degraded=1
apriori,0.18874,downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_low;obstruction_level=Low,3,downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_low;obstruction_level=Low
apriori,0.18838,latency_ms=latency_moderate;network_type=5G_NSA,2,latency_ms=latency_moderate;network_type=5G_NSA
apriori,0.18788,app_type=Gaming;infrastructure_profile=Nominal,2,app_type=Gaming;infrastructure_profile=Nominal
apriori,0.1877,downlink_shortfall_fraction=shortfall_low;network_type=5G_NSA,2,downlink_shortfall_fraction=shortfall_low;network_type=5G_NSA
apriori,0.1875,downlink_shortfall_fraction=shortfall_low;network_type=5G_SA,2,downlink_shortfall_fraction=shortfall_low;network_type=5G_SA
apriori,0.18746,app_type=Browse;infrastructure_profile=Nominal,2,app_type=Browse;infrastructure_profile=Nominal
apriori,0.18738,congestion_level=Medium;infrastructure_profile=Nominal;latency_ms=latency_moderate,3,congestion_level=Medium;infrastructure_profile=Nominal;latency_ms=latency_moderate
apriori,0.18716,signal_strength_dbm=signal_strong;weather=Clear,2,signal_strength_dbm=signal_strong;weather=Clear
apriori,0.18712,infrastructure_profile=Nominal;movement_speed=Static;tower_load=Light,3,infrastructure_profile=Nominal;movement_speed=Static;tower_load=Light
apriori,0.18684,downlink_shortfall_fraction=shortfall_low;service_degraded=0;signal_strength_dbm=signal_strong,3,downlink_shortfall_fraction=shortfall_low;service_degraded=0;signal_strength_dbm=signal_strong
apriori,0.18618,app_type=Call;infrastructure_profile=Nominal,2,app_type=Call;infrastructure_profile=Nominal
apriori,0.186,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;tower_load=Light,3,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;tower_load=Light
apriori,0.18586,congestion_level=Medium;obstruction_level=Low,2,congestion_level=Medium;obstruction_level=Low
apriori,0.1857,infrastructure_profile=Nominal;offered_downlink_mbps=offered_moderate,2,infrastructure_profile=Nominal;offered_downlink_mbps=offered_moderate
apriori,0.18526,downlink_shortfall_fraction=shortfall_low;tower_load=Light;weather=Clear,3,downlink_shortfall_fraction=shortfall_low;tower_load=Light;weather=Clear
apriori,0.18488,downlink_shortfall_fraction=shortfall_low;signal_strength_dbm=signal_moderate,2,downlink_shortfall_fraction=shortfall_low;signal_strength_dbm=signal_moderate
apriori,0.18426,jitter_ms=jitter_low;network_type=5G_SA;weather=Clear,3,jitter_ms=jitter_low;network_type=5G_SA;weather=Clear
apriori,0.18388,offered_downlink_mbps=offered_very_high;weather=Clear,2,offered_downlink_mbps=offered_very_high;weather=Clear
apriori,0.18286,downlink_shortfall_fraction=shortfall_low;movement_speed=Static;weather=Clear,3,downlink_shortfall_fraction=shortfall_low;movement_speed=Static;weather=Clear
apriori,0.1826,congestion_level=Medium;infrastructure_profile=Nominal;service_degraded=0,3,congestion_level=Medium;infrastructure_profile=Nominal;service_degraded=0
apriori,0.1826,infrastructure_profile=Nominal;network_type=5G_SA;weather=Clear,3,infrastructure_profile=Nominal;network_type=5G_SA;weather=Clear
apriori,0.18244,congestion_level=Low;tower_load=Light,2,congestion_level=Low;tower_load=Light
apriori,0.18244,congestion_level=Low,1,congestion_level=Low
apriori,0.18204,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;movement_speed=Static,3,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;movement_speed=Static
apriori,0.18198,downlink_shortfall_fraction=shortfall_low;network_type=5G_SA;service_degraded=0,3,downlink_shortfall_fraction=shortfall_low;network_type=5G_SA;service_degraded=0
apriori,0.18156,latency_ms=latency_moderate;service_degraded=0;signal_strength_dbm=signal_moderate,3,latency_ms=latency_moderate;service_degraded=0;signal_strength_dbm=signal_moderate
apriori,0.1808,network_type=5G_SA;tower_load=Light,2,network_type=5G_SA;tower_load=Light
apriori,0.18074,movement_speed=Static;network_type=5G_SA,2,movement_speed=Static;network_type=5G_SA
apriori,0.1807,infrastructure_profile=Nominal;signal_strength_dbm=signal_strong,2,infrastructure_profile=Nominal;signal_strength_dbm=signal_strong
apriori,0.1806,congestion_level=Medium;service_degraded=0;weather=Clear,3,congestion_level=Medium;service_degraded=0;weather=Clear
apriori,0.1803,congestion_level=Medium;jitter_ms=jitter_low;movement_speed=Static,3,congestion_level=Medium;jitter_ms=jitter_low;movement_speed=Static
apriori,0.1802,infrastructure_profile=Nominal;time_of_day=evening,2,infrastructure_profile=Nominal;time_of_day=evening
apriori,0.17984,congestion_level=Medium;obstruction_level=Medium,2,congestion_level=Medium;obstruction_level=Medium
apriori,0.1798,congestion_level=High;latency_ms=latency_high;service_degraded=1,3,congestion_level=High;latency_ms=latency_high;service_degraded=1
apriori,0.1798,congestion_level=High;latency_ms=latency_high,2,congestion_level=High;latency_ms=latency_high
apriori,0.17944,movement_speed=Walking;obstruction_level=Medium,2,movement_speed=Walking;obstruction_level=Medium
apriori,0.17896,jitter_ms=jitter_low;offered_downlink_mbps=offered_high,2,jitter_ms=jitter_low;offered_downlink_mbps=offered_high
apriori,0.17882,jitter_ms=jitter_moderate;movement_speed=Walking;service_degraded=1,3,jitter_ms=jitter_moderate;movement_speed=Walking;service_degraded=1
apriori,0.17878,congestion_level=Medium;latency_ms=latency_moderate;weather=Clear,3,congestion_level=Medium;latency_ms=latency_moderate;weather=Clear
apriori,0.17868,jitter_ms=jitter_low;signal_strength_dbm=signal_moderate,2,jitter_ms=jitter_low;signal_strength_dbm=signal_moderate
apriori,0.17828,movement_speed=Static;tower_load=Light;weather=Clear,3,movement_speed=Static;tower_load=Light;weather=Clear
apriori,0.17824,time_of_day=evening;weather=Clear,2,time_of_day=evening;weather=Clear
apriori,0.178,band=LTE_Anchor;network_type=4G;weather=Clear,3,band=LTE_Anchor;network_type=4G;weather=Clear
apriori,0.178,band=LTE_Anchor;weather=Clear,2,band=LTE_Anchor;weather=Clear
apriori,0.178,network_type=4G;weather=Clear,2,network_type=4G;weather=Clear
apriori,0.178,offered_downlink_mbps=offered_low,1,offered_downlink_mbps=offered_low
apriori,0.17774,movement_speed=Walking;network_type=5G_NSA,2,movement_speed=Walking;network_type=5G_NSA
apriori,0.17768,congestion_level=Medium;latency_ms=latency_moderate;service_degraded=0,3,congestion_level=Medium;latency_ms=latency_moderate;service_degraded=0
apriori,0.17734,infrastructure_profile=Nominal;movement_speed=Static;service_degraded=1,3,infrastructure_profile=Nominal;movement_speed=Static;service_degraded=1
apriori,0.17694,app_type=Streaming;weather=Clear,2,app_type=Streaming;weather=Clear
apriori,0.17694,time_of_day=morning;weather=Clear,2,time_of_day=morning;weather=Clear
apriori,0.17658,downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_low;signal_strength_dbm=signal_strong,3,downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_low;signal_strength_dbm=signal_strong
apriori,0.17606,app_type=Gaming;weather=Clear,2,app_type=Gaming;weather=Clear
apriori,0.1758,app_type=Browse;weather=Clear,2,app_type=Browse;weather=Clear
apriori,0.17572,jitter_ms=jitter_low;tower_load=Moderate,2,jitter_ms=jitter_low;tower_load=Moderate
apriori,0.17566,jitter_ms=jitter_low;latency_ms=latency_moderate;obstruction_level=Low,3,jitter_ms=jitter_low;latency_ms=latency_moderate;obstruction_level=Low
apriori,0.17482,congestion_level=High;movement_speed=Walking,2,congestion_level=High;movement_speed=Walking
apriori,0.17474,congestion_level=High;service_degraded=1;weather=Clear,3,congestion_level=High;service_degraded=1;weather=Clear
apriori,0.17458,time_of_day=night;weather=Clear,2,time_of_day=night;weather=Clear
apriori,0.17456,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;obstruction_level=Low,3,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;obstruction_level=Low
apriori,0.1744,app_type=Call;weather=Clear,2,app_type=Call;weather=Clear
apriori,0.17434,infrastructure_profile=Nominal;jitter_ms=jitter_low;obstruction_level=Medium,3,infrastructure_profile=Nominal;jitter_ms=jitter_low;obstruction_level=Medium
apriori,0.17394,offered_downlink_mbps=offered_very_high;service_degraded=1,2,offered_downlink_mbps=offered_very_high;service_degraded=1
apriori,0.17392,jitter_ms=jitter_moderate;latency_ms=latency_high;weather=Clear,3,jitter_ms=jitter_moderate;latency_ms=latency_high;weather=Clear
apriori,0.1738,downlink_shortfall_fraction=shortfall_low;obstruction_level=Low;weather=Clear,3,downlink_shortfall_fraction=shortfall_low;obstruction_level=Low;weather=Clear
apriori,0.1738,network_type=5G_NSA;obstruction_level=Low,2,network_type=5G_NSA;obstruction_level=Low
apriori,0.17362,latency_ms=latency_moderate;obstruction_level=Low;service_degraded=0,3,latency_ms=latency_moderate;obstruction_level=Low;service_degraded=0
apriori,0.17344,time_of_day=afternoon;weather=Clear,2,time_of_day=afternoon;weather=Clear
apriori,0.17336,congestion_level=Medium;infrastructure_profile=Nominal;tower_load=Moderate,3,congestion_level=Medium;infrastructure_profile=Nominal;tower_load=Moderate
apriori,0.17326,offered_downlink_mbps=offered_moderate;weather=Clear,2,offered_downlink_mbps=offered_moderate;weather=Clear
apriori,0.17298,infrastructure_profile=Nominal;movement_speed=Walking;tower_load=Light,3,infrastructure_profile=Nominal;movement_speed=Walking;tower_load=Light
apriori,0.17258,jitter_ms=jitter_low;obstruction_level=Medium;service_degraded=0,3,jitter_ms=jitter_low;obstruction_level=Medium;service_degraded=0
apriori,0.17244,congestion_level=High;jitter_ms=jitter_moderate;weather=Clear,3,congestion_level=High;jitter_ms=jitter_moderate;weather=Clear
apriori,0.17222,signal_strength_dbm=signal_very_weak,1,signal_strength_dbm=signal_very_weak
apriori,0.1721,band=n78;latency_ms=latency_moderate,2,band=n78;latency_ms=latency_moderate
apriori,0.17194,infrastructure_profile=Nominal;service_degraded=1;tower_load=Light,3,infrastructure_profile=Nominal;service_degraded=1;tower_load=Light
apriori,0.17138,obstruction_level=Low;service_degraded=1,2,obstruction_level=Low;service_degraded=1
apriori,0.17116,band=LTE_Anchor;network_type=4G;service_degraded=1,3,band=LTE_Anchor;network_type=4G;service_degraded=1
apriori,0.17116,band=LTE_Anchor;service_degraded=1,2,band=LTE_Anchor;service_degraded=1
apriori,0.17116,network_type=4G;service_degraded=1,2,network_type=4G;service_degraded=1
apriori,0.17072,congestion_level=Low;jitter_ms=jitter_low;tower_load=Light,3,congestion_level=Low;jitter_ms=jitter_low;tower_load=Light
apriori,0.17072,congestion_level=Low;jitter_ms=jitter_low,2,congestion_level=Low;jitter_ms=jitter_low
apriori,0.17052,jitter_ms=jitter_low;time_of_day=night,2,jitter_ms=jitter_low;time_of_day=night
apriori,0.17,jitter_ms=jitter_low;latency_ms=latency_moderate;network_type=5G_SA,3,jitter_ms=jitter_low;latency_ms=latency_moderate;network_type=5G_SA
apriori,0.16976,congestion_level=Medium;network_type=5G_NSA,2,congestion_level=Medium;network_type=5G_NSA
apriori,0.16918,downlink_shortfall_fraction=shortfall_extreme;movement_speed=Walking;service_degraded=1,3,downlink_shortfall_fraction=shortfall_extreme;movement_speed=Walking;service_degraded=1
apriori,0.16918,downlink_shortfall_fraction=shortfall_extreme;movement_speed=Walking,2,downlink_shortfall_fraction=shortfall_extreme;movement_speed=Walking
apriori,0.16884,infrastructure_profile=Nominal;latency_ms=latency_moderate;obstruction_level=Low,3,infrastructure_profile=Nominal;latency_ms=latency_moderate;obstruction_level=Low
apriori,0.16846,jitter_ms=jitter_low;signal_strength_dbm=signal_strong;weather=Clear,3,jitter_ms=jitter_low;signal_strength_dbm=signal_strong;weather=Clear
apriori,0.16844,jitter_ms=jitter_low;obstruction_level=Medium;weather=Clear,3,jitter_ms=jitter_low;obstruction_level=Medium;weather=Clear
apriori,0.16804,movement_speed=Walking;service_degraded=1;weather=Clear,3,movement_speed=Walking;service_degraded=1;weather=Clear
apriori,0.16782,jitter_ms=jitter_moderate;network_type=5G_NSA,2,jitter_ms=jitter_moderate;network_type=5G_NSA
apriori,0.16756,band=n78;service_degraded=0,2,band=n78;service_degraded=0
apriori,0.16704,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;weather=Clear,3,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;weather=Clear
apriori,0.16702,downlink_shortfall_fraction=shortfall_low;movement_speed=Walking;service_degraded=0,3,downlink_shortfall_fraction=shortfall_low;movement_speed=Walking;service_degraded=0
apriori,0.16672,jitter_ms=jitter_moderate;obstruction_level=Medium,2,jitter_ms=jitter_moderate;obstruction_level=Medium
apriori,0.16664,infrastructure_profile=Nominal;latency_ms=latency_moderate;network_type=5G_SA,3,infrastructure_profile=Nominal;latency_ms=latency_moderate;network_type=5G_SA
apriori,0.1666,service_degraded=0;signal_strength_dbm=signal_strong;weather=Clear,3,service_degraded=0;signal_strength_dbm=signal_strong;weather=Clear
apriori,0.16652,infrastructure_profile=Nominal;jitter_ms=jitter_moderate;movement_speed=Walking,3,infrastructure_profile=Nominal;jitter_ms=jitter_moderate;movement_speed=Walking
apriori,0.16602,app_type=Streaming;service_degraded=1,2,app_type=Streaming;service_degraded=1
apriori,0.16594,congestion_level=High;jitter_ms=jitter_moderate;latency_ms=latency_high,3,congestion_level=High;jitter_ms=jitter_moderate;latency_ms=latency_high
apriori,0.16584,service_degraded=1;signal_strength_dbm=signal_very_weak,2,service_degraded=1;signal_strength_dbm=signal_very_weak
apriori,0.16578,congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;service_degraded=1,3,congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;service_degraded=1
apriori,0.16578,congestion_level=High;downlink_shortfall_fraction=shortfall_extreme,2,congestion_level=High;downlink_shortfall_fraction=shortfall_extreme
apriori,0.1657,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate,3,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate
apriori,0.16534,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate;latency_ms=latency_high,3,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate;latency_ms=latency_high
apriori,0.16508,jitter_ms=jitter_low;network_type=5G_NSA;service_degraded=0,3,jitter_ms=jitter_low;network_type=5G_NSA;service_degraded=0
apriori,0.16504,downlink_shortfall_fraction=shortfall_low;obstruction_level=Medium;service_degraded=0,3,downlink_shortfall_fraction=shortfall_low;obstruction_level=Medium;service_degraded=0
